=============================================================
 starting episode: 0/2000
Waiting for server on 3101............
Count Down : 5
Waiting for server on 3101............
Count Down : 4
Waiting for server on 3101............
Count Down : 3
Waiting for server on 3101............
Count Down : 2
Waiting for server on 3101............
Count Down : 1
Waiting for server on 3101............
Count Down : 0
Waiting for server on 3101............
Count Down : -1
Waiting for server on 3101............
Count Down : 4
Client connected on 3101..............
Ep:0 step:0(1), a_t=[s= 1.00, t= 0.479993, b= 0.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.30 /  0.30 / -inf, epsilon=  1.000, speed=  0.10, gear= 0, damage= 0.00
Ep:32 step:980(12863), a_t=[s=-1.00, t= 0.480882, b= 0.000000], r_t=[r= 2.72, prog= 8.49, pen=-5.76, r_old= 2.72], Reward=  3550.72 /  3523.72 /  11145.79, epsilon=  0.957, speed=  3.01, gear= 1, damage= 1482.00
Ep:32 step:1000(12883), a_t=[s=-1.00, t= 0.553178, b= 0.000000], r_t=[r= 16.14, prog= 36.48, pen=-20.34, r_old= 16.14], Reward=  3667.62 /  3640.62 /  11145.79, epsilon=  0.957, speed=  12.18, gear= 1, damage= 1482.00
Ep:32 step:1020(12903), a_t=[s= 1.00, t= 0.521918, b= 0.000000], r_t=[r= 3.58, prog= 61.52, pen=-57.94, r_old= 3.58], Reward=  4480.48 /  4425.39 /  11145.79, epsilon=  0.957, speed=  26.90, gear= 1, damage= 1506.00
META = 1 ... Running backwards
=============================================================
 starting episode: 33/2000
Client connected on 3101..............
Ep:33 step:0(12908), a_t=[s=-0.13, t= 0.561306, b= 0.000000], r_t=[r= 0.26, prog= 0.26, pen=-0.00, r_old= 0.26], Reward=  0.26 /  0.26 /  11145.79, epsilon=  0.957, speed=  0.09, gear= 1, damage= 0.00
Ep:33 step:20(12928), a_t=[s= 0.22, t= 0.461768, b= 0.000000], r_t=[r= 102.61, prog= 118.06, pen=-15.45, r_old= 102.61], Reward=  1010.90 /  1010.90 /  11145.79, epsilon=  0.957, speed=  40.42, gear= 1, damage= 0.00
Ep:33 step:40(12948), a_t=[s=-0.43, t= 0.614630, b= 0.000000], r_t=[r= 0.09, prog= 1.66, pen=-1.57, r_old= 0.09], Reward=  817.13 /  831.52 /  11145.79, epsilon=  0.957, speed=  0.64, gear= 1, damage= 457.00
Ep:33 step:60(12968), a_t=[s=-0.18, t= 0.388558, b= 0.000000], r_t=[r= 0.26, prog= 2.28, pen=-2.02, r_old= 0.26], Reward=  822.04 /  836.42 /  11145.79, epsilon=  0.957, speed=  0.85, gear= 1, damage= 457.00
Ep:33 step:80(12988), a_t=[s= 1.00, t= 0.567147, b= 0.000000], r_t=[r= 2.51, prog= 13.02, pen=-10.51, r_old= 2.51], Reward=  835.94 /  850.32 /  11145.79, epsilon=  0.957, speed=  4.60, gear= 1, damage= 457.00
Ep:33 step:100(13008), a_t=[s= 0.64, t= 0.567660, b= 0.000000], r_t=[r= 23.76, prog= 77.84, pen=-54.08, r_old= 23.76], Reward=  1039.49 /  1053.88 /  11145.79, epsilon=  0.957, speed=  26.62, gear= 1, damage= 457.00
Ep:33 step:120(13028), a_t=[s=-0.55, t= 0.519504, b= 0.000000], r_t=[r=-0.14, prog= 0.40, pen=-0.55, r_old=-0.14], Reward=  197.28 /  218.00 /  11145.79, epsilon=  0.957, speed=  0.24, gear= 1, damage= 1464.00
Ep:33 step:140(13048), a_t=[s=-1.00, t= 0.599150, b= 0.000000], r_t=[r=-0.19, prog= 0.69, pen=-0.87, r_old=-0.19], Reward=  195.36 /  216.08 /  11145.79, epsilon=  0.957, speed=  0.38, gear= 1, damage= 1464.00
Ep:33 step:160(13068), a_t=[s=-1.00, t= 0.605073, b= 0.000000], r_t=[r=-0.12, prog= 0.63, pen=-0.75, r_old=-0.12], Reward=  193.85 /  214.57 /  11145.79, epsilon=  0.956, speed=  0.33, gear= 1, damage= 1464.00
Ep:33 step:180(13088), a_t=[s=-1.00, t= 0.601246, b= 0.000000], r_t=[r=-0.05, prog= 1.13, pen=-1.18, r_old=-0.05], Reward=  192.26 /  212.98 /  11145.79, epsilon=  0.956, speed=  0.54, gear= 1, damage= 1464.00
Ep:33 step:200(13108), a_t=[s= 0.12, t= 0.477657, b= 0.000000], r_t=[r= 0.01, prog= 0.44, pen=-0.43, r_old= 0.01], Reward=  192.15 /  212.87 /  11145.79, epsilon=  0.956, speed=  0.20, gear= 1, damage= 1464.00
Ep:33 step:220(13128), a_t=[s=-1.00, t= 0.558664, b= 0.000000], r_t=[r= 0.28, prog= 2.41, pen=-2.13, r_old= 0.28], Reward=  193.99 /  214.71 /  11145.79, epsilon=  0.956, speed=  1.01, gear= 1, damage= 1464.00
Ep:33 step:240(13148), a_t=[s=-0.13, t= 0.626474, b= 0.000000], r_t=[r= 0.61, prog= 2.95, pen=-2.35, r_old= 0.61], Reward=  200.66 /  221.38 /  11145.79, epsilon=  0.956, speed=  1.15, gear= 1, damage= 1464.00
Ep:33 step:260(13168), a_t=[s=-1.00, t= 0.464622, b= 0.000000], r_t=[r= 19.46, prog= 43.14, pen=-23.68, r_old= 19.46], Reward=  324.35 /  345.07 /  11145.79, epsilon=  0.956, speed=  14.39, gear= 1, damage= 1464.00
Ep:33 step:280(13188), a_t=[s= 0.13, t= 0.521188, b= 0.000000], r_t=[r=-6.70, prog= 6.27, pen=-12.97, r_old=-6.70], Reward=  750.12 /  768.71 /  11145.79, epsilon=  0.956, speed=  5.42, gear= 1, damage= 1527.00
Ep:33 step:300(13208), a_t=[s=-0.09, t= 0.513116, b= 0.000000], r_t=[r=-0.04, prog= 0.06, pen=-0.10, r_old=-0.04], Reward=  744.16 /  762.74 /  11145.79, epsilon=  0.956, speed=  0.04, gear= 1, damage= 1527.00
Ep:33 step:320(13228), a_t=[s=-0.95, t= 0.367235, b= 0.000000], r_t=[r=-0.05, prog= 0.09, pen=-0.14, r_old=-0.05], Reward=  742.16 /  760.74 /  11145.79, epsilon=  0.956, speed=  0.06, gear= 1, damage= 1527.00
Ep:33 step:340(13248), a_t=[s=-1.00, t= 0.558714, b= 0.010833], r_t=[r=-0.11, prog= 0.23, pen=-0.34, r_old=-0.11], Reward=  739.58 /  758.16 /  11145.79, epsilon=  0.956, speed=  0.14, gear= 1, damage= 1527.00
Ep:33 step:360(13268), a_t=[s=-0.61, t= 0.538163, b= 0.000000], r_t=[r=-0.14, prog= 0.33, pen=-0.47, r_old=-0.14], Reward=  737.67 /  756.25 /  11145.79, epsilon=  0.956, speed=  0.20, gear= 1, damage= 1527.00
Ep:33 step:380(13288), a_t=[s= 0.06, t= 0.546787, b= 0.000000], r_t=[r=-0.14, prog= 0.52, pen=-0.66, r_old=-0.14], Reward=  735.14 /  753.72 /  11145.79, epsilon=  0.956, speed=  0.29, gear= 1, damage= 1527.00
Ep:33 step:400(13308), a_t=[s=-0.62, t= 0.683436, b= 0.000000], r_t=[r=-0.07, prog= 0.54, pen=-0.61, r_old=-0.07], Reward=  733.19 /  751.77 /  11145.79, epsilon=  0.956, speed=  0.27, gear= 1, damage= 1527.00
Ep:33 step:420(13328), a_t=[s= 0.10, t= 0.637874, b= 0.000000], r_t=[r=-0.06, prog= 0.63, pen=-0.69, r_old=-0.06], Reward=  731.98 /  750.56 /  11145.79, epsilon=  0.956, speed=  0.31, gear= 1, damage= 1527.00
Ep:33 step:440(13348), a_t=[s=-1.00, t= 0.491290, b= 0.000000], r_t=[r= 0.03, prog= 1.32, pen=-1.29, r_old= 0.03], Reward=  731.45 /  750.03 /  11145.79, epsilon=  0.956, speed=  0.59, gear= 1, damage= 1527.00
Ep:33 step:460(13368), a_t=[s= 0.24, t= 0.582705, b= 0.000000], r_t=[r= 0.07, prog= 0.90, pen=-0.84, r_old= 0.07], Reward=  732.40 /  750.99 /  11145.79, epsilon=  0.955, speed=  0.39, gear= 1, damage= 1527.00
Ep:33 step:480(13388), a_t=[s=-0.14, t= 0.566830, b= 0.000000], r_t=[r= 0.44, prog= 2.47, pen=-2.03, r_old= 0.44], Reward=  737.82 /  756.40 /  11145.79, epsilon=  0.955, speed=  0.98, gear= 1, damage= 1527.00
Ep:33 step:500(13408), a_t=[s=-0.36, t= 0.627836, b= 0.000000], r_t=[r= 2.74, prog= 9.61, pen=-6.88, r_old= 2.74], Reward=  756.19 /  774.77 /  11145.79, epsilon=  0.955, speed=  3.50, gear= 1, damage= 1527.00
Ep:33 step:520(13428), a_t=[s=-0.86, t= 0.518278, b= 0.000000], r_t=[r= 20.35, prog= 46.40, pen=-26.06, r_old= 20.35], Reward=  882.93 /  901.52 /  11145.79, epsilon=  0.955, speed=  15.49, gear= 1, damage= 1527.00
META = 1 ... Running backwards
=============================================================
 starting episode: 34/2000
Client connected on 3101..............
Ep:34 step:0(13440), a_t=[s= 0.14, t= 0.564211, b= 0.000000], r_t=[r= 0.48, prog= 0.48, pen=-0.00, r_old= 0.48], Reward=  0.48 /  0.48 /  11145.79, epsilon=  0.955, speed=  0.16, gear= 1, damage= 0.00
Ep:34 step:20(13460), a_t=[s=-0.78, t= 0.506106, b= 0.000000], r_t=[r= 82.70, prog= 133.19, pen=-50.49, r_old= 82.70], Reward=  931.70 /  931.70 /  11145.79, epsilon=  0.955, speed=  45.29, gear= 1, damage= 0.00
Ep:34 step:40(13480), a_t=[s=-1.00, t= 0.568797, b= 0.000000], r_t=[r=-0.14, prog= 0.17, pen=-0.32, r_old=-0.14], Reward=  1416.75 /  1388.20 /  11145.79, epsilon=  0.955, speed=  0.13, gear= 1, damage= 3.00
Ep:34 step:60(13500), a_t=[s=-1.00, t= 0.329668, b= 0.000000], r_t=[r=-0.07, prog= 0.13, pen=-0.20, r_old=-0.07], Reward=  1413.50 /  1384.95 /  11145.79, epsilon=  0.955, speed=  0.08, gear= 1, damage= 3.00
Ep:34 step:80(13520), a_t=[s=-1.00, t= 0.523515, b= 0.000000], r_t=[r=-0.08, prog= 0.22, pen=-0.30, r_old=-0.08], Reward=  1410.73 /  1382.18 /  11145.79, epsilon=  0.955, speed=  0.13, gear= 1, damage= 3.00
Ep:34 step:100(13540), a_t=[s=-0.78, t= 0.422778, b= 0.000000], r_t=[r=-0.15, prog= 0.54, pen=-0.70, r_old=-0.15], Reward=  1408.67 /  1380.12 /  11145.79, epsilon=  0.955, speed=  0.30, gear= 1, damage= 3.00
Ep:34 step:120(13560), a_t=[s=-0.38, t= 0.378201, b= 0.000000], r_t=[r=-0.05, prog= 0.26, pen=-0.31, r_old=-0.05], Reward=  1406.78 /  1378.23 /  11145.79, epsilon=  0.955, speed=  0.14, gear= 1, damage= 3.00
Ep:34 step:140(13580), a_t=[s=-0.14, t= 0.436730, b= 0.000000], r_t=[r=-0.03, prog= 0.47, pen=-0.50, r_old=-0.03], Reward=  1405.16 /  1376.61 /  11145.79, epsilon=  0.955, speed=  0.23, gear= 1, damage= 3.00
Ep:34 step:160(13600), a_t=[s=-0.98, t= 0.642364, b= 0.000000], r_t=[r= 0.00, prog= 1.38, pen=-1.38, r_old= 0.00], Reward=  1404.72 /  1376.17 /  11145.79, epsilon=  0.955, speed=  0.63, gear= 1, damage= 3.00
Ep:34 step:180(13620), a_t=[s=-1.00, t= 0.675320, b= 0.000000], r_t=[r= 0.22, prog= 2.53, pen=-2.31, r_old= 0.22], Reward=  1405.68 /  1377.13 /  11145.79, epsilon=  0.955, speed=  1.08, gear= 1, damage= 3.00
Ep:34 step:200(13640), a_t=[s=-1.00, t= 0.570608, b= 0.010995], r_t=[r= 0.60, prog= 3.22, pen=-2.62, r_old= 0.60], Reward=  1411.00 /  1382.45 /  11145.79, epsilon=  0.955, speed=  1.27, gear= 1, damage= 3.00
Ep:34 step:220(13660), a_t=[s=-0.54, t= 0.270858, b= 0.000000], r_t=[r= 1.43, prog= 4.92, pen=-3.49, r_old= 1.43], Reward=  1431.01 /  1402.46 /  11145.79, epsilon=  0.955, speed=  1.78, gear= 1, damage= 3.00
Ep:34 step:240(13680), a_t=[s=-1.00, t= 0.641212, b= 0.000000], r_t=[r= 25.41, prog= 73.85, pen=-48.44, r_old= 25.41], Reward=  1677.70 /  1649.15 /  11145.79, epsilon=  0.954, speed=  26.41, gear= 1, damage= 3.00
Ep:34 step:260(13700), a_t=[s=-1.00, t= 0.503099, b= 0.000000], r_t=[r=-0.14, prog= 0.36, pen=-0.50, r_old=-0.14], Reward=  1978.11 /  1953.56 /  11145.79, epsilon=  0.954, speed=  0.22, gear= 1, damage= 110.00
Ep:34 step:280(13720), a_t=[s=-0.67, t= 0.536031, b= 0.000000], r_t=[r=-0.14, prog= 0.44, pen=-0.58, r_old=-0.14], Reward=  1975.97 /  1951.41 /  11145.79, epsilon=  0.954, speed=  0.25, gear= 1, damage= 110.00
Ep:34 step:300(13740), a_t=[s=-1.00, t= 0.505930, b= 0.000000], r_t=[r=-0.12, prog= 0.57, pen=-0.69, r_old=-0.12], Reward=  1974.07 /  1949.52 /  11145.79, epsilon=  0.954, speed=  0.31, gear= 1, damage= 110.00
Ep:34 step:320(13760), a_t=[s= 0.24, t= 0.407254, b= 0.000000], r_t=[r=-0.03, prog= 0.37, pen=-0.40, r_old=-0.03], Reward=  1972.32 /  1947.77 /  11145.79, epsilon=  0.954, speed=  0.18, gear= 1, damage= 110.00
Ep:34 step:340(13780), a_t=[s=-1.00, t= 0.524442, b= 0.000000], r_t=[r=-0.01, prog= 0.54, pen=-0.55, r_old=-0.01], Reward=  1971.66 /  1947.11 /  11145.79, epsilon=  0.954, speed=  0.25, gear= 1, damage= 110.00
Ep:34 step:360(13800), a_t=[s=-1.00, t= 0.571882, b= 0.000000], r_t=[r= 0.13, prog= 2.03, pen=-1.90, r_old= 0.13], Reward=  1972.13 /  1947.57 /  11145.79, epsilon=  0.954, speed=  0.88, gear= 1, damage= 110.00
Ep:34 step:380(13820), a_t=[s=-1.00, t= 0.538103, b= 0.000000], r_t=[r= 0.50, prog= 3.18, pen=-2.68, r_old= 0.50], Reward=  1975.89 /  1951.33 /  11145.79, epsilon=  0.954, speed=  1.28, gear= 1, damage= 110.00
Ep:34 step:400(13840), a_t=[s=-0.28, t= 0.508671, b= 0.000000], r_t=[r= 0.63, prog= 2.71, pen=-2.08, r_old= 0.63], Reward=  1984.64 /  1960.09 /  11145.79, epsilon=  0.954, speed=  1.03, gear= 1, damage= 110.00
Ep:34 step:420(13860), a_t=[s=-0.36, t= 0.719924, b= 0.000000], r_t=[r= 6.27, prog= 18.56, pen=-12.28, r_old= 6.27], Reward=  2020.81 /  1996.25 /  11145.79, epsilon=  0.954, speed=  6.50, gear= 1, damage= 110.00
Ep:34 step:440(13880), a_t=[s= 0.69, t= 0.441513, b= 0.000000], r_t=[r= 1.19, prog= 3.77, pen=-2.57, r_old= 1.19], Reward=  1967.68 /  1934.68 /  11145.79, epsilon=  0.954, speed=  1.34, gear= 1, damage= 226.00
Ep:34 step:460(13900), a_t=[s=-0.41, t= 0.382877, b= 0.000000], r_t=[r= 25.21, prog= 56.17, pen=-30.96, r_old= 25.21], Reward=  2066.78 /  2023.49 /  11145.79, epsilon=  0.954, speed=  18.76, gear= 1, damage= 316.00
META = 1 ... Running backwards
=============================================================
 starting episode: 35/2000
Client connected on 3101..............
Ep:35 step:0(13912), a_t=[s= 0.14, t= 0.486341, b= 0.000000], r_t=[r= 0.29, prog= 0.29, pen=-0.00, r_old= 0.29], Reward=  0.29 /  0.29 /  11145.79, epsilon=  0.954, speed=  0.10, gear= 1, damage= 0.00
Ep:35 step:20(13932), a_t=[s= 0.81, t= 0.539846, b= 0.000000], r_t=[r= 89.12, prog= 133.66, pen=-44.54, r_old= 89.12], Reward=  1012.22 /  1012.22 /  11145.79, epsilon=  0.954, speed=  46.27, gear= 1, damage= 0.00
Ep:35 step:40(13952), a_t=[s=-0.38, t= 0.538501, b= 0.000000], r_t=[r=-0.21, prog= 0.28, pen=-0.49, r_old=-0.21], Reward=  1011.73 /  1015.16 /  11145.79, epsilon=  0.954, speed=  0.21, gear= 1, damage= 183.00
Ep:35 step:60(13972), a_t=[s=-0.19, t= 0.617885, b= 0.000000], r_t=[r=-0.00, prog= 0.00, pen=-0.00, r_old=-0.00], Reward=  1009.62 /  1013.06 /  11145.79, epsilon=  0.953, speed=  0.00, gear= 1, damage= 183.00
Ep:35 step:80(13992), a_t=[s=-0.99, t= 0.558894, b= 0.000000], r_t=[r=-0.17, prog= 0.31, pen=-0.48, r_old=-0.17], Reward=  1007.71 /  1011.15 /  11145.79, epsilon=  0.953, speed=  0.21, gear= 1, damage= 183.00
Ep:35 step:100(14012), a_t=[s=-0.99, t= 0.465063, b= 0.000000], r_t=[r=-0.07, prog= 0.17, pen=-0.24, r_old=-0.07], Reward=  1005.20 /  1008.64 /  11145.79, epsilon=  0.953, speed=  0.10, gear= 1, damage= 183.00
Ep:35 step:120(14032), a_t=[s=-1.00, t= 0.458044, b= 0.000000], r_t=[r=-0.08, prog= 0.24, pen=-0.32, r_old=-0.08], Reward=  1003.45 /  1006.89 /  11145.79, epsilon=  0.953, speed=  0.14, gear= 1, damage= 183.00
Ep:35 step:140(14052), a_t=[s=-0.43, t= 0.424410, b= 0.000000], r_t=[r=-0.08, prog= 0.31, pen=-0.39, r_old=-0.08], Reward=  1001.63 /  1005.06 /  11145.79, epsilon=  0.953, speed=  0.17, gear= 1, damage= 183.00
Ep:35 step:160(14072), a_t=[s=-0.16, t= 0.411072, b= 0.000000], r_t=[r=-0.02, prog= 0.19, pen=-0.21, r_old=-0.02], Reward=  999.91 /  1003.35 /  11145.79, epsilon=  0.953, speed=  0.10, gear= 1, damage= 183.00
Ep:35 step:180(14092), a_t=[s=-1.00, t= 0.555031, b= 0.000000], r_t=[r=-0.05, prog= 0.71, pen=-0.75, r_old=-0.05], Reward=  999.02 /  1002.45 /  11145.79, epsilon=  0.953, speed=  0.34, gear= 1, damage= 183.00
Ep:35 step:200(14112), a_t=[s=-0.70, t= 0.619372, b= 0.000000], r_t=[r= 0.02, prog= 1.63, pen=-1.61, r_old= 0.02], Reward=  998.68 /  1002.12 /  11145.79, epsilon=  0.953, speed=  0.74, gear= 1, damage= 183.00
Ep:35 step:220(14132), a_t=[s=-0.95, t= 0.518136, b= 0.000000], r_t=[r= 0.21, prog= 2.14, pen=-1.93, r_old= 0.21], Reward=  1000.07 /  1003.50 /  11145.79, epsilon=  0.953, speed=  0.91, gear= 1, damage= 183.00
Ep:35 step:240(14152), a_t=[s= 0.43, t= 0.524096, b= 0.000000], r_t=[r= 0.25, prog= 1.28, pen=-1.03, r_old= 0.25], Reward=  1006.18 /  1009.62 /  11145.79, epsilon=  0.953, speed=  0.50, gear= 1, damage= 183.00
Ep:35 step:260(14172), a_t=[s=-0.03, t= 0.424035, b= 0.000000], r_t=[r= 3.40, prog= 10.09, pen=-6.69, r_old= 3.40], Reward=  1042.97 /  1046.41 /  11145.79, epsilon=  0.953, speed=  3.53, gear= 1, damage= 183.00
Ep:35 step:280(14192), a_t=[s=-0.29, t= 0.325993, b= 0.000000], r_t=[r= 18.15, prog= 55.01, pen=-36.86, r_old= 18.15], Reward=  1235.70 /  1239.14 /  11145.79, epsilon=  0.953, speed=  20.15, gear= 1, damage= 183.00
Ep:35 step:300(14212), a_t=[s= 0.91, t= 0.404872, b= 0.000000], r_t=[r= 43.42, prog= 119.45, pen=-76.03, r_old= 43.42], Reward=  1880.47 /  1860.73 /  11145.79, epsilon=  0.953, speed=  41.16, gear= 1, damage= 311.00
META = 1 ... Running backwards
=============================================================
 starting episode: 36/2000
### TORCS is RELAUNCHED ###
Client connected on 3101..............
Ep:36 step:0(14218), a_t=[s= 0.31, t= 0.509938, b= 0.000000], r_t=[r= 0.42, prog= 0.42, pen=-0.00, r_old= 0.42], Reward=  0.42 /  0.42 /  11145.79, epsilon=  0.953, speed=  0.14, gear= 1, damage= 0.00
Ep:36 step:20(14238), a_t=[s=-0.14, t= 0.488497, b= 0.000000], r_t=[r= 116.58, prog= 141.63, pen=-25.05, r_old= 116.58], Reward=  1303.87 /  1303.87 /  11145.79, epsilon=  0.953, speed=  52.45, gear= 2, damage= 0.00
Ep:36 step:40(14258), a_t=[s= 1.00, t= 0.376472, b= 0.000000], r_t=[r= 114.06, prog= 206.54, pen=-92.48, r_old= 114.06], Reward=  4251.41 /  4251.41 /  11145.79, epsilon=  0.953, speed=  75.67, gear= 2, damage= 0.00
Ep:36 step:60(14278), a_t=[s=-0.13, t= 0.414336, b= 0.000000], r_t=[r=-0.01, prog= 0.01, pen=-0.02, r_old=-0.01], Reward=  4047.65 /  4046.04 /  11145.79, epsilon=  0.952, speed=  0.01, gear= 1, damage= 237.00
Ep:36 step:80(14298), a_t=[s=-0.71, t= 0.557706, b= 0.000000], r_t=[r=-0.28, prog= 0.19, pen=-0.47, r_old=-0.28], Reward=  4045.11 /  4043.50 /  11145.79, epsilon=  0.952, speed=  0.19, gear= 1, damage= 237.00
Ep:36 step:100(14318), a_t=[s= 0.75, t= 0.492641, b= 0.000000], r_t=[r=-0.15, prog= 0.13, pen=-0.28, r_old=-0.15], Reward=  4042.38 /  4040.78 /  11145.79, epsilon=  0.952, speed=  0.12, gear= 1, damage= 237.00
Ep:36 step:120(14338), a_t=[s=-0.40, t= 0.664985, b= 0.000000], r_t=[r=-0.12, prog= 0.12, pen=-0.24, r_old=-0.12], Reward=  4040.04 /  4038.44 /  11145.79, epsilon=  0.952, speed=  0.10, gear= 1, damage= 237.00
Ep:36 step:140(14358), a_t=[s=-0.88, t= 0.616734, b= 0.027430], r_t=[r=-0.02, prog= 0.03, pen=-0.05, r_old=-0.02], Reward=  4037.36 /  4035.76 /  11145.79, epsilon=  0.952, speed=  0.02, gear= 1, damage= 237.00
Ep:36 step:160(14378), a_t=[s=-0.26, t= 0.393015, b= 0.000000], r_t=[r=-0.07, prog= 0.11, pen=-0.18, r_old=-0.07], Reward=  4035.92 /  4034.32 /  11145.79, epsilon=  0.952, speed=  0.08, gear= 1, damage= 237.00
Ep:36 step:180(14398), a_t=[s=-0.32, t= 0.529548, b= 0.000000], r_t=[r=-0.16, prog= 0.30, pen=-0.46, r_old=-0.16], Reward=  4033.65 /  4032.04 /  11145.79, epsilon=  0.952, speed=  0.20, gear= 1, damage= 237.00
Ep:36 step:200(14418), a_t=[s= 0.01, t= 0.553801, b= 0.007419], r_t=[r=-0.01, prog= 0.03, pen=-0.05, r_old=-0.01], Reward=  4031.89 /  4030.28 /  11145.79, epsilon=  0.952, speed=  0.02, gear= 1, damage= 237.00
Ep:36 step:220(14438), a_t=[s=-1.00, t= 0.332633, b= 0.000000], r_t=[r=-0.13, prog= 0.45, pen=-0.59, r_old=-0.13], Reward=  4029.40 /  4027.80 /  11145.79, epsilon=  0.952, speed=  0.26, gear= 1, damage= 237.00
Ep:36 step:240(14458), a_t=[s=-0.63, t= 0.698130, b= 0.000000], r_t=[r=-0.19, prog= 0.88, pen=-1.06, r_old=-0.19], Reward=  4027.35 /  4025.74 /  11145.79, epsilon=  0.952, speed=  0.47, gear= 1, damage= 237.00
Ep:36 step:260(14478), a_t=[s=-0.13, t= 0.609861, b= 0.000000], r_t=[r=-0.07, prog= 0.48, pen=-0.55, r_old=-0.07], Reward=  4025.98 /  4024.37 /  11145.79, epsilon=  0.952, speed=  0.25, gear= 1, damage= 237.00
Ep:36 step:280(14498), a_t=[s=-0.41, t= 0.570271, b= 0.000000], r_t=[r=-0.03, prog= 0.65, pen=-0.68, r_old=-0.03], Reward=  4024.70 /  4023.09 /  11145.79, epsilon=  0.952, speed=  0.31, gear= 1, damage= 237.00
Ep:36 step:300(14518), a_t=[s= 0.76, t= 0.587418, b= 0.000000], r_t=[r= 0.02, prog= 0.62, pen=-0.61, r_old= 0.02], Reward=  4024.64 /  4023.04 /  11145.79, epsilon=  0.952, speed=  0.28, gear= 1, damage= 237.00
Ep:36 step:320(14538), a_t=[s= 0.10, t= 0.541267, b= 0.000000], r_t=[r= 0.07, prog= 0.71, pen=-0.64, r_old= 0.07], Reward=  4025.88 /  4024.27 /  11145.79, epsilon=  0.952, speed=  0.30, gear= 1, damage= 237.00
Ep:36 step:340(14558), a_t=[s= 0.17, t= 0.692098, b= 0.000000], r_t=[r= 0.40, prog= 2.14, pen=-1.74, r_old= 0.40], Reward=  4031.06 /  4029.45 /  11145.79, epsilon=  0.952, speed=  0.84, gear= 1, damage= 237.00
Ep:36 step:360(14578), a_t=[s= 0.11, t= 0.523864, b= 0.000000], r_t=[r= 0.87, prog= 3.20, pen=-2.32, r_old= 0.87], Reward=  4045.92 /  4044.31 /  11145.79, epsilon=  0.951, speed=  1.18, gear= 1, damage= 237.00
Ep:36 step:380(14598), a_t=[s= 0.93, t= 0.644671, b= 0.000000], r_t=[r= 15.42, prog= 40.07, pen=-24.64, r_old= 15.42], Reward=  4187.12 /  4185.51 /  11145.79, epsilon=  0.951, speed=  13.62, gear= 1, damage= 237.00
META = 1 ... Running backwards
=============================================================
 starting episode: 37/2000
Client connected on 3101..............
Ep:37 step:0(14615), a_t=[s= 0.22, t= 0.417688, b= 0.000000], r_t=[r= 0.16, prog= 0.16, pen=-0.00, r_old= 0.16], Reward=  0.16 /  0.16 /  11145.79, epsilon=  0.951, speed=  0.05, gear= 1, damage= 0.00
Ep:37 step:20(14635), a_t=[s=-0.19, t= 0.508610, b= 0.000000], r_t=[r= 62.27, prog= 120.67, pen=-58.39, r_old= 62.27], Reward=  952.69 /  952.69 /  11145.79, epsilon=  0.951, speed=  45.74, gear= 1, damage= 0.00
META = 1 ... Running backwards
=============================================================
 starting episode: 38/2000
Client connected on 3101..............
Ep:38 step:0(14649), a_t=[s= 1.00, t= 0.490295, b= 0.000000], r_t=[r= 0.52, prog= 0.52, pen=-0.00, r_old= 0.52], Reward=  0.52 /  0.52 /  11145.79, epsilon=  0.951, speed=  0.17, gear= 1, damage= 0.00
Ep:38 step:20(14669), a_t=[s= 0.70, t= 0.383494, b= 0.000000], r_t=[r= 77.59, prog= 121.26, pen=-43.67, r_old= 77.59], Reward=  1066.48 /  1066.48 /  11145.79, epsilon=  0.951, speed=  45.37, gear= 1, damage= 0.00
Ep:38 step:40(14689), a_t=[s=-1.00, t= 0.358025, b= 0.000000], r_t=[r=-0.05, prog= 0.20, pen=-0.25, r_old=-0.05], Reward=  977.42 /  981.86 /  11145.79, epsilon=  0.951, speed=  0.11, gear= 1, damage= 150.00
Ep:38 step:60(14709), a_t=[s= 0.22, t= 0.522005, b= 0.000000], r_t=[r=-0.10, prog= 0.51, pen=-0.61, r_old=-0.10], Reward=  976.13 /  980.56 /  11145.79, epsilon=  0.951, speed=  0.27, gear= 1, damage= 150.00
Ep:38 step:80(14729), a_t=[s= 0.27, t= 0.695801, b= 0.000000], r_t=[r=-0.02, prog= 0.49, pen=-0.51, r_old=-0.02], Reward=  974.72 /  979.16 /  11145.79, epsilon=  0.951, speed=  0.23, gear= 1, damage= 150.00
Ep:38 step:100(14749), a_t=[s=-0.25, t= 0.583136, b= 0.000000], r_t=[r= 0.04, prog= 1.06, pen=-1.02, r_old= 0.04], Reward=  974.74 /  979.18 /  11145.79, epsilon=  0.951, speed=  0.47, gear= 1, damage= 150.00
Ep:38 step:120(14769), a_t=[s= 0.35, t= 0.515566, b= 0.000000], r_t=[r= 0.11, prog= 0.92, pen=-0.80, r_old= 0.11], Reward=  977.05 /  981.49 /  11145.79, epsilon=  0.951, speed=  0.38, gear= 1, damage= 150.00
Ep:38 step:140(14789), a_t=[s= 0.87, t= 0.734241, b= 0.000000], r_t=[r= 0.44, prog= 2.01, pen=-1.58, r_old= 0.44], Reward=  984.82 /  989.26 /  11145.79, epsilon=  0.951, speed=  0.77, gear= 1, damage= 150.00
