=============================================================
 starting episode: 1400/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1400 step:0(687083), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1445 step:100(710753), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1446/2000
### TORCS is RELAUNCHED ###
Client connected on 3103..............
Ep:1446 step:0(710755), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1446 step:20(710775), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward= -0.47 / -0.47 /  6573.83, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1446 step:40(710795), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.28, prog= 0.29, pen=-0.01, r_old= 0.28], Reward=  4.63 /  4.63 /  6573.83, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1446 step:60(710815), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward=  5.76 /  5.76 /  6573.83, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1446 step:80(710835), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  5.24 /  5.24 /  6573.83, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1446 step:100(710855), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
Ep:1446 step:120(710875), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.25, prog=-0.26, pen= 0.01, r_old=-0.25], Reward= -0.17 / -0.17 /  6573.83, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
Ep:1446 step:140(710895), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.62, prog=-0.65, pen= 0.03, r_old=-0.62], Reward= -7.09 / -7.09 /  6573.83, epsilon=  0.100, speed= -0.22, gear= 1, damage= 0.00
Ep:1446 step:160(710915), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.48, prog=-0.51, pen= 0.02, r_old=-0.48], Reward= -16.16 / -16.16 /  6573.83, epsilon=  0.100, speed= -0.17, gear= 1, damage= 0.00
Ep:1446 step:180(710935), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.69, prog=-0.73, pen= 0.04, r_old=-0.69], Reward= -28.23 / -28.23 /  6573.83, epsilon=  0.100, speed= -0.24, gear= 1, damage= 0.00
Ep:1446 step:200(710955), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.86, prog=-0.91, pen= 0.05, r_old=-0.86], Reward= -43.79 / -43.79 /  6573.83, epsilon=  0.100, speed= -0.30, gear= 1, damage= 0.00
Ep:1446 step:220(710975), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.95, prog=-1.01, pen= 0.06, r_old=-0.95], Reward= -62.29 / -62.29 /  6573.83, epsilon=  0.100, speed= -0.34, gear= 1, damage= 0.00
Ep:1446 step:240(710995), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.47, prog=-0.50, pen= 0.03, r_old=-0.47], Reward= -77.95 / -77.95 /  6573.83, epsilon=  0.100, speed= -0.17, gear= 1, damage= 0.00
Ep:1446 step:260(711015), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.46, prog=-1.57, pen= 0.11, r_old=-1.46], Reward= -96.20 / -96.20 /  6573.83, epsilon=  0.100, speed= -0.52, gear= 1, damage= 0.00
Ep:1446 step:280(711035), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.69, prog=-1.83, pen= 0.14, r_old=-1.69], Reward= -127.86 / -127.86 /  6573.83, epsilon=  0.100, speed= -0.61, gear= 1, damage= 0.00
Ep:1446 step:300(711055), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.89, prog=-2.06, pen= 0.17, r_old=-1.89], Reward= -162.34 / -162.34 /  6573.83, epsilon=  0.100, speed= -0.69, gear= 1, damage= 0.00
Ep:1446 step:320(711075), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.89, prog=-2.08, pen= 0.19, r_old=-1.89], Reward= -201.75 / -201.75 /  6573.83, epsilon=  0.100, speed= -0.70, gear= 1, damage= 0.00
Ep:1446 step:340(711095), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.54, prog=-1.72, pen= 0.17, r_old=-1.54], Reward= -238.43 / -238.43 /  6573.83, epsilon=  0.100, speed= -0.57, gear= 1, damage= 0.00
Ep:1446 step:360(711115), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.74, prog=-0.83, pen= 0.09, r_old=-0.74], Reward= -263.59 / -263.59 /  6573.83, epsilon=  0.100, speed= -0.28, gear= 1, damage= 0.00
Ep:1446 step:380(711135), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.38, prog=-0.43, pen= 0.05, r_old=-0.38], Reward= -275.20 / -275.20 /  6573.83, epsilon=  0.100, speed= -0.14, gear= 1, damage= 0.00
Ep:1446 step:400(711155), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.92, prog=-1.04, pen= 0.12, r_old=-0.92], Reward= -287.62 / -287.62 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1446 step:420(711175), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.21, prog=-1.36, pen= 0.16, r_old=-1.21], Reward= -306.46 / -306.46 /  6573.83, epsilon=  0.100, speed= -0.46, gear= 1, damage= 0.00
Ep:1446 step:440(711195), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.91, prog=-1.04, pen= 0.13, r_old=-0.91], Reward= -327.63 / -327.63 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1446 step:460(711215), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.17, prog=-1.35, pen= 0.17, r_old=-1.17], Reward= -348.80 / -348.80 /  6573.83, epsilon=  0.100, speed= -0.45, gear= 1, damage= 0.00
Ep:1446 step:480(711235), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.15, prog=-1.33, pen= 0.18, r_old=-1.15], Reward= -374.35 / -374.35 /  6573.83, epsilon=  0.100, speed= -0.44, gear= 1, damage= 0.00
Ep:1446 step:500(711255), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.18, prog=-1.37, pen= 0.19, r_old=-1.18], Reward= -399.93 / -399.93 /  6573.83, epsilon=  0.100, speed= -0.46, gear= 1, damage= 0.00
Ep:1446 step:520(711275), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.20, prog=-1.40, pen= 0.20, r_old=-1.20], Reward= -427.76 / -427.76 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
Ep:1446 step:540(711295), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.88, prog=-1.04, pen= 0.16, r_old=-0.88], Reward= -451.32 / -451.32 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1446 step:560(711315), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.34, prog=-0.41, pen= 0.06, r_old=-0.34], Reward= -462.07 / -462.07 /  6573.83, epsilon=  0.100, speed= -0.14, gear= 1, damage= 0.00
Ep:1446 step:580(711335), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.09, prog=-1.30, pen= 0.21, r_old=-1.09], Reward= -475.77 / -475.77 /  6573.83, epsilon=  0.100, speed= -0.43, gear= 1, damage= 0.00
Ep:1446 step:600(711355), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.03, prog=-1.24, pen= 0.20, r_old=-1.03], Reward= -492.19 / -492.19 /  6573.83, epsilon=  0.100, speed= -0.41, gear= 1, damage= 0.00
Ep:1446 step:620(711375), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.83, prog=-1.00, pen= 0.17, r_old=-0.83], Reward= -510.38 / -510.38 /  6573.83, epsilon=  0.100, speed= -0.33, gear= 1, damage= 0.00
Ep:1446 step:640(711395), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.99, prog=-1.19, pen= 0.21, r_old=-0.99], Reward= -528.17 / -528.17 /  6573.83, epsilon=  0.100, speed= -0.40, gear= 1, damage= 0.00
Ep:1446 step:660(711415), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.67, prog=-2.03, pen= 0.36, r_old=-1.67], Reward= -555.46 / -555.46 /  6573.83, epsilon=  0.100, speed= -0.68, gear= 1, damage= 0.00
Ep:1446 step:680(711435), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.40, prog=-1.72, pen= 0.32, r_old=-1.40], Reward= -587.38 / -587.38 /  6573.83, epsilon=  0.100, speed= -0.57, gear= 1, damage= 0.00
Ep:1446 step:700(711455), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.45, prog=-1.79, pen= 0.34, r_old=-1.45], Reward= -620.83 / -620.83 /  6573.83, epsilon=  0.100, speed= -0.60, gear= 1, damage= 0.00
Ep:1446 step:720(711475), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.68, prog=-2.09, pen= 0.42, r_old=-1.68], Reward= -654.22 / -654.22 /  6573.83, epsilon=  0.100, speed= -0.70, gear= 1, damage= 0.00
Ep:1446 step:740(711495), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.62, prog=-2.03, pen= 0.42, r_old=-1.62], Reward= -685.87 / -685.87 /  6573.83, epsilon=  0.100, speed= -0.68, gear= 1, damage= 0.00
Ep:1446 step:760(711515), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.19, prog=-1.50, pen= 0.32, r_old=-1.19], Reward= -714.01 / -714.01 /  6573.83, epsilon=  0.100, speed= -0.50, gear= 1, damage= 0.00
Ep:1446 step:780(711535), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.77, prog=-0.97, pen= 0.21, r_old=-0.77], Reward= -733.95 / -733.95 /  6573.83, epsilon=  0.100, speed= -0.32, gear= 1, damage= 0.00
Ep:1446 step:800(711555), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.76, prog=-0.97, pen= 0.21, r_old=-0.76], Reward= -752.53 / -752.53 /  6573.83, epsilon=  0.100, speed= -0.32, gear= 1, damage= 0.00
Ep:1446 step:820(711575), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.85, prog=-1.09, pen= 0.24, r_old=-0.85], Reward= -769.95 / -769.95 /  6573.83, epsilon=  0.100, speed= -0.36, gear= 1, damage= 0.00
Ep:1446 step:840(711595), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.01, prog=-1.30, pen= 0.30, r_old=-1.01], Reward= -786.05 / -786.05 /  6573.83, epsilon=  0.100, speed= -0.43, gear= 1, damage= 0.00
Ep:1446 step:860(711615), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.26, prog=-1.65, pen= 0.38, r_old=-1.26], Reward= -806.67 / -806.67 /  6573.83, epsilon=  0.100, speed= -0.55, gear= 1, damage= 0.00
Ep:1446 step:880(711635), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.38, prog=-1.81, pen= 0.43, r_old=-1.38], Reward= -831.36 / -831.36 /  6573.83, epsilon=  0.100, speed= -0.60, gear= 1, damage= 0.00
Ep:1446 step:900(711655), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.42, prog=-1.89, pen= 0.46, r_old=-1.42], Reward= -856.68 / -856.68 /  6573.83, epsilon=  0.100, speed= -0.63, gear= 1, damage= 0.00
Ep:1446 step:920(711675), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.70, prog=-0.94, pen= 0.24, r_old=-0.70], Reward= -878.53 / -878.53 /  6573.83, epsilon=  0.100, speed= -0.31, gear= 1, damage= 0.00
Ep:1446 step:940(711695), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.95, prog=-1.28, pen= 0.33, r_old=-0.95], Reward= -893.56 / -893.56 /  6573.83, epsilon=  0.100, speed= -0.43, gear= 1, damage= 0.00
Ep:1446 step:960(711715), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.62, prog=-0.83, pen= 0.22, r_old=-0.62], Reward= -905.72 / -905.72 /  6573.83, epsilon=  0.100, speed= -0.28, gear= 1, damage= 0.00
Ep:1446 step:980(711735), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.57, prog=-0.78, pen= 0.20, r_old=-0.57], Reward= -916.59 / -916.59 /  6573.83, epsilon=  0.100, speed= -0.26, gear= 1, damage= 0.00
Ep:1446 step:1000(711755), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.02, prog=-1.40, pen= 0.38, r_old=-1.02], Reward= -931.41 / -931.41 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
Ep:1446 step:1020(711775), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.31, prog=-1.81, pen= 0.49, r_old=-1.31], Reward= -951.52 / -951.52 /  6573.83, epsilon=  0.100, speed= -0.60, gear= 1, damage= 0.00
Ep:1446 step:1040(711795), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.18, prog=-1.64, pen= 0.46, r_old=-1.18], Reward= -976.73 / -976.73 /  6573.83, epsilon=  0.100, speed= -0.55, gear= 1, damage= 0.00
Ep:1446 step:1060(711815), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.51, prog=-2.11, pen= 0.60, r_old=-1.51], Reward= -1005.57 / -1005.57 /  6573.83, epsilon=  0.100, speed= -0.70, gear= 1, damage= 0.00
Ep:1446 step:1080(711835), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.54, prog=-2.17, pen= 0.63, r_old=-1.54], Reward= -1036.56 / -1036.56 /  6573.83, epsilon=  0.100, speed= -0.72, gear= 1, damage= 0.00
Ep:1446 step:1100(711855), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.14, prog=-1.61, pen= 0.47, r_old=-1.14], Reward= -1064.72 / -1064.72 /  6573.83, epsilon=  0.100, speed= -0.54, gear= 1, damage= 0.00
Ep:1446 step:1120(711875), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.22, prog=-0.31, pen= 0.09, r_old=-0.22], Reward= -1073.13 / -1073.13 /  6573.83, epsilon=  0.100, speed= -0.10, gear= 1, damage= 0.00
Ep:1446 step:1140(711895), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.30, prog=-0.44, pen= 0.13, r_old=-0.30], Reward= -1077.22 / -1077.22 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
Ep:1446 step:1160(711915), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.13, pen= 0.04, r_old=-0.09], Reward= -1081.30 / -1081.30 /  6573.83, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1446 step:1180(711935), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.16, prog=-0.23, pen= 0.07, r_old=-0.16], Reward= -1088.47 / -1088.47 /  6573.83, epsilon=  0.100, speed= -0.08, gear= 1, damage= 0.00
Ep:1446 step:1200(711955), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.43, prog=-0.63, pen= 0.20, r_old=-0.43], Reward= -1095.12 / -1095.12 /  6573.83, epsilon=  0.100, speed= -0.21, gear= 1, damage= 0.00
Ep:1446 step:1220(711975), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.71, prog=-1.05, pen= 0.34, r_old=-0.71], Reward= -1108.44 / -1108.44 /  6573.83, epsilon=  0.100, speed= -0.35, gear= 1, damage= 0.00
Ep:1446 step:1240(711995), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.00, prog=-1.49, pen= 0.49, r_old=-1.00], Reward= -1126.57 / -1126.57 /  6573.83, epsilon=  0.100, speed= -0.50, gear= 1, damage= 0.00
Ep:1446 step:1260(712015), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.97, prog=-1.46, pen= 0.49, r_old=-0.97], Reward= -1144.76 / -1144.76 /  6573.83, epsilon=  0.100, speed= -0.49, gear= 1, damage= 0.00
Ep:1446 step:1280(712035), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.12, prog=-1.71, pen= 0.58, r_old=-1.12], Reward= -1165.76 / -1165.76 /  6573.83, epsilon=  0.100, speed= -0.57, gear= 1, damage= 0.00
Ep:1446 step:1300(712055), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.20, prog=-1.83, pen= 0.63, r_old=-1.20], Reward= -1188.73 / -1188.73 /  6573.83, epsilon=  0.100, speed= -0.61, gear= 1, damage= 0.00
Ep:1446 step:1320(712075), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.30, prog=-2.01, pen= 0.71, r_old=-1.30], Reward= -1216.03 / -1216.03 /  6573.83, epsilon=  0.100, speed= -0.67, gear= 1, damage= 0.00
Ep:1446 step:1340(712095), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.19, prog=-1.87, pen= 0.67, r_old=-1.19], Reward= -1242.09 / -1242.09 /  6573.83, epsilon=  0.100, speed= -0.62, gear= 1, damage= 0.00
Ep:1446 step:1360(712115), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.19, prog=-0.31, pen= 0.11, r_old=-0.19], Reward= -1257.08 / -1257.08 /  6573.83, epsilon=  0.100, speed= -0.10, gear= 1, damage= 0.00
Ep:1446 step:1380(712135), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.36, prog=-0.57, pen= 0.21, r_old=-0.36], Reward= -1263.81 / -1263.81 /  6573.83, epsilon=  0.100, speed= -0.19, gear= 1, damage= 0.00
Ep:1446 step:1400(712155), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.68, prog=-1.08, pen= 0.40, r_old=-0.68], Reward= -1271.49 / -1271.49 /  6573.83, epsilon=  0.100, speed= -0.36, gear= 1, damage= 0.00
Ep:1446 step:1420(712175), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.45, prog=-0.72, pen= 0.27, r_old=-0.45], Reward= -1278.67 / -1278.67 /  6573.83, epsilon=  0.100, speed= -0.24, gear= 1, damage= 0.00
Ep:1446 step:1440(712195), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.21, prog=-1.96, pen= 0.75, r_old=-1.21], Reward= -1297.20 / -1297.20 /  6573.83, epsilon=  0.100, speed= -0.65, gear= 1, damage= 0.00
Ep:1446 step:1460(712215), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.22, prog=-2.00, pen= 0.77, r_old=-1.22], Reward= -1319.01 / -1319.01 /  6573.83, epsilon=  0.100, speed= -0.67, gear= 1, damage= 0.00
Ep:1446 step:1480(712235), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.14, prog=-1.89, pen= 0.74, r_old=-1.14], Reward= -1345.33 / -1345.33 /  6573.83, epsilon=  0.100, speed= -0.63, gear= 1, damage= 0.00
Ep:1446 step:1500(712255), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.46, prog=-2.44, pen= 0.99, r_old=-1.46], Reward= -1373.95 / -1373.95 /  6573.83, epsilon=  0.100, speed= -0.81, gear= 1, damage= 0.00
Ep:1446 step:1520(712275), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.91, prog=-1.55, pen= 0.64, r_old=-0.91], Reward= -1397.74 / -1397.74 /  6573.83, epsilon=  0.100, speed= -0.52, gear= 1, damage= 0.00
Ep:1446 step:1540(712295), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.69, prog=-1.18, pen= 0.49, r_old=-0.69], Reward= -1411.08 / -1411.08 /  6573.83, epsilon=  0.100, speed= -0.39, gear= 1, damage= 0.00
Ep:1446 step:1560(712315), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.28, prog=-0.48, pen= 0.20, r_old=-0.28], Reward= -1422.35 / -1422.35 /  6573.83, epsilon=  0.100, speed= -0.16, gear= 1, damage= 0.00
Ep:1446 step:1580(712335), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.73, prog=-1.27, pen= 0.54, r_old=-0.73], Reward= -1431.10 / -1431.10 /  6573.83, epsilon=  0.100, speed= -0.42, gear= 1, damage= 0.00
Ep:1446 step:1600(712355), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.85, prog=-1.50, pen= 0.64, r_old=-0.85], Reward= -1447.54 / -1447.54 /  6573.83, epsilon=  0.100, speed= -0.50, gear= 1, damage= 0.00
Ep:1446 step:1620(712375), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.33, prog=-2.36, pen= 1.03, r_old=-1.33], Reward= -1470.84 / -1470.84 /  6573.83, epsilon=  0.100, speed= -0.79, gear= 1, damage= 0.00
Ep:1446 step:1640(712395), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.37, prog=-2.47, pen= 1.10, r_old=-1.37], Reward= -1499.19 / -1499.19 /  6573.83, epsilon=  0.100, speed= -0.83, gear= 1, damage= 0.00
Ep:1446 step:1660(712415), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.19, prog=-2.19, pen= 1.00, r_old=-1.19], Reward= -1526.11 / -1526.11 /  6573.83, epsilon=  0.100, speed= -0.73, gear= 1, damage= 0.00
Ep:1446 step:1680(712435), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.75, prog=-1.41, pen= 0.65, r_old=-0.75], Reward= -1543.49 / -1543.49 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
Ep:1446 step:1700(712455), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.41, prog=-0.77, pen= 0.36, r_old=-0.41], Reward= -1552.02 / -1552.02 /  6573.83, epsilon=  0.100, speed= -0.26, gear= 1, damage= 0.00
Ep:1446 step:1720(712475), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.49, prog=-0.92, pen= 0.43, r_old=-0.49], Reward= -1557.91 / -1557.91 /  6573.83, epsilon=  0.100, speed= -0.31, gear= 1, damage= 0.00
Ep:1446 step:1740(712495), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.74, prog=-1.42, pen= 0.68, r_old=-0.74], Reward= -1567.55 / -1567.55 /  6573.83, epsilon=  0.100, speed= -0.47, gear= 1, damage= 0.00
Ep:1446 step:1760(712515), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.09, prog=-2.11, pen= 1.01, r_old=-1.09], Reward= -1585.92 / -1585.92 /  6573.83, epsilon=  0.100, speed= -0.70, gear= 1, damage= 0.00
Ep:1446 step:1780(712535), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.27, prog=-2.49, pen= 1.22, r_old=-1.27], Reward= -1609.76 / -1609.76 /  6573.83, epsilon=  0.100, speed= -0.83, gear= 1, damage= 0.00
Ep:1446 step:1800(712555), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.21, prog=-2.43, pen= 1.22, r_old=-1.21], Reward= -1635.26 / -1635.26 /  6573.83, epsilon=  0.100, speed= -0.81, gear= 1, damage= 0.00
Ep:1446 step:1820(712575), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.85, prog=-1.74, pen= 0.88, r_old=-0.85], Reward= -1655.85 / -1655.85 /  6573.83, epsilon=  0.100, speed= -0.58, gear= 1, damage= 0.00
Ep:1446 step:1840(712595), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.62, prog=-1.28, pen= 0.66, r_old=-0.62], Reward= -1668.36 / -1668.36 /  6573.83, epsilon=  0.100, speed= -0.43, gear= 1, damage= 0.00
Ep:1446 step:1860(712615), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.45, prog=-0.94, pen= 0.49, r_old=-0.45], Reward= -1676.92 / -1676.92 /  6573.83, epsilon=  0.100, speed= -0.31, gear= 1, damage= 0.00
Ep:1446 step:1880(712635), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.45, prog=-0.94, pen= 0.49, r_old=-0.45], Reward= -1684.59 / -1684.59 /  6573.83, epsilon=  0.100, speed= -0.31, gear= 1, damage= 0.00
Ep:1446 step:1900(712655), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.83, prog=-1.75, pen= 0.92, r_old=-0.83], Reward= -1699.59 / -1699.59 /  6573.83, epsilon=  0.100, speed= -0.58, gear= 1, damage= 0.00
Ep:1446 step:1920(712675), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.11, prog=-2.39, pen= 1.28, r_old=-1.11], Reward= -1717.28 / -1717.28 /  6573.83, epsilon=  0.100, speed= -0.80, gear= 1, damage= 0.00
Ep:1446 step:1940(712695), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.22, prog=-2.68, pen= 1.45, r_old=-1.22], Reward= -1739.39 / -1739.39 /  6573.83, epsilon=  0.100, speed= -0.89, gear= 1, damage= 0.00
Ep:1446 step:1960(712715), a_t=[s= nan, t= nan, b= nan], r_t=[r=-1.08, prog=-2.40, pen= 1.32, r_old=-1.08], Reward= -1762.14 / -1762.14 /  6573.83, epsilon=  0.100, speed= -0.80, gear= 1, damage= 0.00
Ep:1446 step:1980(712735), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.41, prog=-0.91, pen= 0.50, r_old=-0.41], Reward= -1775.40 / -1775.40 /  6573.83, epsilon=  0.100, speed= -0.30, gear= 1, damage= 0.00
=============================================================
 starting episode: 1447/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1447 step:0(712755), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1447 step:20(712775), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward= -0.47 / -0.47 /  6573.83, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1447 step:40(712795), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.28, prog= 0.29, pen=-0.01, r_old= 0.28], Reward=  4.63 /  4.63 /  6573.83, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1447 step:60(712815), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward=  5.76 /  5.76 /  6573.83, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1447 step:80(712835), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  5.24 /  5.24 /  6573.83, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1447 step:100(712855), a_t=[s= nan, t= nan, b= nan], r_t=[r=-0.44, prog=-0.46, pen= 0.02, r_old=-0.44], Reward=  3.76 /  3.76 /  6573.83, epsilon=  0.100, speed= -0.15, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1448/2000
Waiting for server on 3103............
Count Down : 5
Client connected on 3103..............
Ep:1448 step:0(712857), a_t=[s= nan, t= nan, b= nan], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  0.14 /  0.14 /  6573.83, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
