=============================================================
 starting episode: 1100/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1100 step:0(600236), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1138 step:1520(615122), a_t=[s=-0.97, t= 0.061764, b= 0.883927], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward=  15.48 /  15.48 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1138 step:1540(615142), a_t=[s=-0.93, t= 0.053031, b= 0.896527], r_t=[r= 0.02, prog= 0.03, pen=-0.00, r_old= 0.02], Reward=  15.89 /  15.89 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1138 step:1560(615162), a_t=[s=-0.92, t= 0.062807, b= 0.885240], r_t=[r= 0.02, prog= 0.03, pen=-0.01, r_old= 0.02], Reward=  15.01 /  15.01 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1138 step:1580(615182), a_t=[s=-0.75, t= 0.041580, b= 0.888060], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward=  15.74 /  15.74 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1138 step:1600(615202), a_t=[s=-0.88, t= 0.050603, b= 0.892799], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward=  14.91 /  14.91 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1138 step:1620(615222), a_t=[s=-0.93, t= 0.042359, b= 0.892821], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward=  14.24 /  14.24 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1138 step:1640(615242), a_t=[s=-0.92, t= 0.037632, b= 0.886149], r_t=[r= 0.24, prog= 0.30, pen=-0.06, r_old= 0.24], Reward=  15.19 /  15.19 /  4879.33, epsilon=  0.100, speed=  0.11, gear= 1, damage= 0.00
Ep:1138 step:1660(615262), a_t=[s=-0.91, t= 0.052859, b= 0.886113], r_t=[r= 0.03, prog= 0.04, pen=-0.01, r_old= 0.03], Reward=  16.97 /  16.97 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1138 step:1680(615282), a_t=[s=-0.97, t= 0.069152, b= 0.892594], r_t=[r= 0.17, prog= 0.21, pen=-0.04, r_old= 0.17], Reward=  18.34 /  18.34 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1138 step:1700(615302), a_t=[s=-0.85, t= 0.050389, b= 0.895891], r_t=[r= 0.06, prog= 0.08, pen=-0.02, r_old= 0.06], Reward=  18.95 /  18.95 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1138 step:1720(615322), a_t=[s=-1.00, t= 0.051864, b= 0.878859], r_t=[r= 0.15, prog= 0.19, pen=-0.04, r_old= 0.15], Reward=  20.42 /  20.42 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1138 step:1740(615342), a_t=[s=-0.87, t= 0.060697, b= 0.891118], r_t=[r= 0.10, prog= 0.13, pen=-0.03, r_old= 0.10], Reward=  22.28 /  22.28 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1138 step:1760(615362), a_t=[s=-0.81, t= 0.074265, b= 0.898221], r_t=[r=-0.11, prog=-0.11, pen=-0.00, r_old=-0.11], Reward=  23.59 /  23.59 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1138 step:1780(615382), a_t=[s=-0.87, t= 0.030919, b= 0.897669], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward=  24.42 /  24.42 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1138 step:1800(615402), a_t=[s=-1.00, t= 0.055500, b= 0.895375], r_t=[r= 0.12, prog= 0.15, pen=-0.03, r_old= 0.12], Reward=  25.00 /  25.00 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1138 step:1820(615422), a_t=[s=-0.91, t= 0.049998, b= 0.894739], r_t=[r= 0.03, prog= 0.04, pen=-0.01, r_old= 0.03], Reward=  26.34 /  26.34 /  4879.33, epsilon=  0.100, speed=  0.01, gear= 1, damage= 0.00
Ep:1138 step:1840(615442), a_t=[s=-0.99, t= 0.034043, b= 0.890611], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward=  27.94 /  27.94 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1138 step:1860(615462), a_t=[s=-0.99, t= 0.056120, b= 0.888358], r_t=[r= 0.17, prog= 0.22, pen=-0.05, r_old= 0.17], Reward=  29.46 /  29.46 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1138 step:1880(615482), a_t=[s=-0.88, t= 0.045963, b= 0.894242], r_t=[r= 0.21, prog= 0.27, pen=-0.06, r_old= 0.21], Reward=  31.60 /  31.60 /  4879.33, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1138 step:1900(615502), a_t=[s=-0.98, t= 0.045701, b= 0.884984], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward=  32.31 /  32.31 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1138 step:1920(615522), a_t=[s=-0.99, t= 0.050870, b= 0.889462], r_t=[r=-0.11, prog=-0.10, pen=-0.00, r_old=-0.11], Reward=  31.96 /  31.96 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1138 step:1940(615542), a_t=[s=-0.98, t= 0.046228, b= 0.883619], r_t=[r= 0.00, prog= 0.01, pen=-0.00, r_old= 0.00], Reward=  28.37 /  28.37 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1138 step:1960(615562), a_t=[s=-0.92, t= 0.061924, b= 0.892149], r_t=[r=-0.15, prog=-0.15, pen=-0.00, r_old=-0.15], Reward=  25.34 /  25.34 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1138 step:1980(615582), a_t=[s=-0.99, t= 0.054359, b= 0.889744], r_t=[r=-0.04, prog=-0.04, pen=-0.00, r_old=-0.04], Reward=  25.73 /  25.73 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
=============================================================
 starting episode: 1139/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:1139 step:0(615602), a_t=[s=-1.00, t= 0.040463, b= 0.893449], r_t=[r= 0.09, prog= 0.09, pen=-0.00, r_old= 0.09], Reward=  0.09 /  0.09 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1139 step:20(615622), a_t=[s=-0.94, t= 0.031302, b= 0.894059], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward=  0.17 /  0.17 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1139 step:40(615642), a_t=[s=-0.89, t= 0.046180, b= 0.891571], r_t=[r=-0.03, prog=-0.03, pen= 0.00, r_old=-0.03], Reward=  0.79 /  0.79 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1139 step:60(615662), a_t=[s=-0.90, t= 0.061111, b= 0.903409], r_t=[r=-0.05, prog=-0.05, pen= 0.00, r_old=-0.05], Reward= -0.55 / -0.55 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1139 step:80(615682), a_t=[s=-0.94, t= 0.047814, b= 0.893270], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward= -0.04 / -0.04 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1139 step:100(615702), a_t=[s=-0.98, t= 0.040613, b= 0.880728], r_t=[r= 0.14, prog= 0.14, pen=-0.00, r_old= 0.14], Reward=  1.78 /  1.78 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 1140/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:1140 step:0(615704), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1140 step:20(615724), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.08, prog=-0.08, pen=-0.00, r_old=-0.08], Reward= -0.01 / -0.01 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1140 step:40(615744), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward= -0.18 / -0.18 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1140 step:60(615764), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  0.95 /  0.95 /  4879.33, epsilon=  0.100, speed=  0.10, gear= 1, damage= 0.00
Ep:1140 step:80(615784), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.34, prog=-0.34, pen=-0.00, r_old=-0.34], Reward=  2.04 /  2.04 /  4879.33, epsilon=  0.100, speed= -0.11, gear= 1, damage= 0.00
Ep:1140 step:100(615804), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.19, prog=-0.19, pen=-0.00, r_old=-0.19], Reward=  1.79 /  1.79 /  4879.33, epsilon=  0.100, speed= -0.06, gear= 1, damage= 0.00
Ep:1140 step:120(615824), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.15, prog= 0.15, pen=-0.00, r_old= 0.15], Reward=  2.99 /  2.99 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1140 step:140(615844), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.05, prog= 0.05, pen=-0.00, r_old= 0.05], Reward=  2.59 /  2.59 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1140 step:160(615864), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.01, prog= 0.01, pen=-0.00, r_old= 0.01], Reward=  2.32 /  2.32 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1140 step:180(615884), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.16, prog= 0.17, pen=-0.00, r_old= 0.16], Reward=  2.43 /  2.43 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1140 step:200(615904), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.15, prog= 0.15, pen=-0.00, r_old= 0.15], Reward=  3.79 /  3.79 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1140 step:220(615924), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.37, prog= 0.38, pen=-0.01, r_old= 0.37], Reward=  3.91 /  3.91 /  4879.33, epsilon=  0.100, speed=  0.13, gear= 1, damage= 0.00
Ep:1140 step:240(615944), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.17, prog=-0.17, pen=-0.00, r_old=-0.17], Reward=  3.57 /  3.57 /  4879.33, epsilon=  0.100, speed= -0.06, gear= 1, damage= 0.00
Ep:1140 step:260(615964), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.30, prog=-0.29, pen=-0.00, r_old=-0.30], Reward=  6.03 /  6.03 /  4879.33, epsilon=  0.100, speed= -0.10, gear= 1, damage= 0.00
Ep:1140 step:280(615984), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward=  7.50 /  7.50 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1140 step:300(616004), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.12, prog= 0.12, pen=-0.00, r_old= 0.12], Reward=  8.55 /  8.55 /  4879.33, epsilon=  0.100, speed=  0.04, gear= 1, damage= 0.00
Ep:1140 step:320(616024), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.16, prog=-0.16, pen=-0.00, r_old=-0.16], Reward=  10.16 /  10.16 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1140 step:340(616044), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.28, prog=-0.27, pen=-0.00, r_old=-0.28], Reward=  9.83 /  9.83 /  4879.33, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
Ep:1140 step:360(616064), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.05, prog= 0.06, pen=-0.00, r_old= 0.05], Reward=  10.22 /  10.22 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1140 step:380(616084), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward=  10.69 /  10.69 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:400(616104), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.02, prog=-0.02, pen=-0.00, r_old=-0.02], Reward=  11.29 /  11.29 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1140 step:420(616124), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward=  10.97 /  10.97 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1140 step:440(616144), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.09, prog= 0.09, pen=-0.00, r_old= 0.09], Reward=  10.91 /  10.91 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:460(616164), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.28, prog=-0.28, pen=-0.00, r_old=-0.28], Reward=  11.33 /  11.33 /  4879.33, epsilon=  0.100, speed= -0.09, gear= 1, damage= 0.00
Ep:1140 step:480(616184), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.08, prog= 0.08, pen=-0.00, r_old= 0.08], Reward=  12.23 /  12.23 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:500(616204), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.12, prog=-0.12, pen=-0.00, r_old=-0.12], Reward=  12.64 /  12.64 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1140 step:520(616224), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.10, prog= 0.10, pen=-0.01, r_old= 0.10], Reward=  11.62 /  11.62 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:540(616244), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.11, prog=-0.11, pen=-0.00, r_old=-0.11], Reward=  11.47 /  11.47 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1140 step:560(616264), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.23, prog=-0.23, pen=-0.00, r_old=-0.23], Reward=  12.83 /  12.83 /  4879.33, epsilon=  0.100, speed= -0.08, gear= 1, damage= 0.00
Ep:1140 step:580(616284), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.11, prog=-0.11, pen=-0.00, r_old=-0.11], Reward=  13.60 /  13.60 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1140 step:600(616304), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward=  13.52 /  13.52 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1140 step:620(616324), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.37, prog=-0.37, pen=-0.00, r_old=-0.37], Reward=  13.90 /  13.90 /  4879.33, epsilon=  0.100, speed= -0.12, gear= 1, damage= 0.00
Ep:1140 step:640(616344), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward=  14.84 /  14.84 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1140 step:660(616364), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.06, prog= 0.06, pen=-0.00, r_old= 0.06], Reward=  17.08 /  17.08 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1140 step:680(616384), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.24, prog= 0.26, pen=-0.02, r_old= 0.24], Reward=  18.90 /  18.90 /  4879.33, epsilon=  0.100, speed=  0.09, gear= 1, damage= 0.00
Ep:1140 step:700(616404), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.13, prog=-0.13, pen= 0.00, r_old=-0.13], Reward=  20.26 /  20.26 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1140 step:720(616424), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.03, prog=-0.03, pen= 0.00, r_old=-0.03], Reward=  18.92 /  18.92 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1140 step:740(616444), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.10, prog= 0.10, pen=-0.01, r_old= 0.10], Reward=  16.33 /  16.33 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:760(616464), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.04, prog= 0.05, pen=-0.00, r_old= 0.04], Reward=  14.14 /  14.14 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1140 step:780(616484), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.16, prog=-0.16, pen= 0.00, r_old=-0.16], Reward=  13.22 /  13.22 /  4879.33, epsilon=  0.100, speed= -0.06, gear= 1, damage= 0.00
Ep:1140 step:800(616504), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.12, prog=-0.12, pen= 0.00, r_old=-0.12], Reward=  12.21 /  12.21 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1140 step:820(616524), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.15, prog= 0.16, pen=-0.01, r_old= 0.15], Reward=  11.91 /  11.91 /  4879.33, epsilon=  0.100, speed=  0.05, gear= 1, damage= 0.00
Ep:1140 step:840(616544), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward=  13.59 /  13.59 /  4879.33, epsilon=  0.100, speed=  0.00, gear= 1, damage= 0.00
Ep:1140 step:860(616564), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.09, prog= 0.10, pen=-0.01, r_old= 0.09], Reward=  12.07 /  12.07 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:880(616584), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.02, prog=-0.02, pen= 0.00, r_old=-0.02], Reward=  13.19 /  13.19 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1140 step:900(616604), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.05, prog=-0.05, pen= 0.00, r_old=-0.05], Reward=  13.25 /  13.25 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1140 step:920(616624), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.23, prog= 0.25, pen=-0.02, r_old= 0.23], Reward=  13.59 /  13.59 /  4879.33, epsilon=  0.100, speed=  0.08, gear= 1, damage= 0.00
Ep:1140 step:940(616644), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.31, prog=-0.31, pen= 0.00, r_old=-0.31], Reward=  13.60 /  13.60 /  4879.33, epsilon=  0.100, speed= -0.11, gear= 1, damage= 0.00
Ep:1140 step:960(616664), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.07, prog= 0.08, pen=-0.01, r_old= 0.07], Reward=  13.04 /  13.04 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:980(616684), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.06, prog= 0.07, pen=-0.01, r_old= 0.06], Reward=  12.84 /  12.84 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1140 step:1000(616704), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.30, prog= 0.33, pen=-0.03, r_old= 0.30], Reward=  13.24 /  13.24 /  4879.33, epsilon=  0.100, speed=  0.11, gear= 1, damage= 0.00
Ep:1140 step:1020(616724), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.35, prog=-0.35, pen= 0.00, r_old=-0.35], Reward=  12.23 /  12.23 /  4879.33, epsilon=  0.100, speed= -0.12, gear= 1, damage= 0.00
Ep:1140 step:1040(616744), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.41, prog=-0.41, pen= 0.00, r_old=-0.41], Reward=  10.86 /  10.86 /  4879.33, epsilon=  0.100, speed= -0.14, gear= 1, damage= 0.00
Ep:1140 step:1060(616764), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.17, prog= 0.19, pen=-0.02, r_old= 0.17], Reward=  10.47 /  10.47 /  4879.33, epsilon=  0.100, speed=  0.06, gear= 1, damage= 0.00
Ep:1140 step:1080(616784), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.06, prog=-0.06, pen= 0.00, r_old=-0.06], Reward=  9.77 /  9.77 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1140 step:1100(616804), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.07, prog=-0.07, pen= 0.00, r_old=-0.07], Reward=  8.13 /  8.13 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1140 step:1120(616824), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.19, prog= 0.21, pen=-0.02, r_old= 0.19], Reward=  7.80 /  7.80 /  4879.33, epsilon=  0.100, speed=  0.07, gear= 1, damage= 0.00
Ep:1140 step:1140(616844), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward=  6.85 /  6.85 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
Ep:1140 step:1160(616864), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.04, prog=-0.04, pen= 0.00, r_old=-0.04], Reward=  7.59 /  7.59 /  4879.33, epsilon=  0.100, speed= -0.01, gear= 1, damage= 0.00
Ep:1140 step:1180(616884), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.32, prog=-0.32, pen=-0.00, r_old=-0.32], Reward=  5.76 /  5.76 /  4879.33, epsilon=  0.100, speed= -0.11, gear= 1, damage= 0.00
Ep:1140 step:1200(616904), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.10, prog=-0.10, pen=-0.00, r_old=-0.10], Reward=  5.93 /  5.93 /  4879.33, epsilon=  0.100, speed= -0.03, gear= 1, damage= 0.00
Ep:1140 step:1220(616924), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.15, prog=-0.15, pen=-0.00, r_old=-0.15], Reward=  4.78 /  4.78 /  4879.33, epsilon=  0.100, speed= -0.05, gear= 1, damage= 0.00
Ep:1140 step:1240(616944), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.07, prog= 0.08, pen=-0.01, r_old= 0.07], Reward=  3.04 /  3.04 /  4879.33, epsilon=  0.100, speed=  0.03, gear= 1, damage= 0.00
Ep:1140 step:1260(616964), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.32, prog=-0.32, pen=-0.00, r_old=-0.32], Reward=  1.81 /  1.81 /  4879.33, epsilon=  0.100, speed= -0.11, gear= 1, damage= 0.00
Ep:1140 step:1280(616984), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.06, prog=-0.06, pen=-0.00, r_old=-0.06], Reward=  1.23 /  1.23 /  4879.33, epsilon=  0.100, speed= -0.02, gear= 1, damage= 0.00
Ep:1140 step:1300(617004), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.20, prog=-0.20, pen=-0.00, r_old=-0.20], Reward= -0.27 / -0.27 /  4879.33, epsilon=  0.100, speed= -0.07, gear= 1, damage= 0.00
Ep:1140 step:1320(617024), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.05, prog= 0.06, pen=-0.01, r_old= 0.05], Reward= -1.64 / -1.64 /  4879.33, epsilon=  0.100, speed=  0.02, gear= 1, damage= 0.00
Ep:1140 step:1340(617044), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.24, prog=-0.24, pen=-0.00, r_old=-0.24], Reward= -2.93 / -2.93 /  4879.33, epsilon=  0.100, speed= -0.08, gear= 1, damage= 0.00
Ep:1140 step:1360(617064), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.28, prog=-0.28, pen=-0.00, r_old=-0.28], Reward= -2.05 / -2.05 /  4879.33, epsilon=  0.100, speed= -0.10, gear= 1, damage= 0.00
Ep:1140 step:1380(617084), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r= 0.39, prog= 0.45, pen=-0.06, r_old= 0.39], Reward= -0.62 / -0.62 /  4879.33, epsilon=  0.100, speed=  0.15, gear= 1, damage= 0.00
Ep:1140 step:1400(617104), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.13, prog=-0.13, pen=-0.00, r_old=-0.13], Reward=  0.24 /  0.24 /  4879.33, epsilon=  0.100, speed= -0.04, gear= 1, damage= 0.00
Ep:1140 step:1420(617124), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen=-0.00, r_old=-0.00], Reward= -1.07 / -1.07 /  4879.33, epsilon=  0.100, speed= -0.00, gear= 1, damage= 0.00
