=============================================================
 starting episode: 200/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:200 step:0(208552), a_t=[s=-1.00, t= 0.000000, b= 1.000000], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.00 / -0.00 /  4879.33, epsilon=  0.365, speed= -0.00, gear= 1, damage= 0.00
Ep:242 step:1140(244344), a_t=[s=-0.93, t= 0.143120, b= 0.680229], r_t=[r=-0.20, prog=-0.19, pen=-0.01, r_old=-0.20], Reward=  16.45 /  16.45 /  4879.33, epsilon=  0.266, speed= -0.07, gear= 1, damage= 0.00
Ep:242 step:1160(244364), a_t=[s=-0.79, t= 0.173734, b= 0.708096], r_t=[r= 0.03, prog= 0.03, pen=-0.01, r_old= 0.03], Reward=  14.14 /  14.14 /  4879.33, epsilon=  0.265, speed=  0.01, gear= 1, damage= 0.00
Ep:242 step:1180(244384), a_t=[s=-1.00, t= 0.097420, b= 0.705311], r_t=[r=-0.17, prog=-0.17, pen=-0.01, r_old=-0.17], Reward=  15.34 /  15.34 /  4879.33, epsilon=  0.265, speed= -0.06, gear= 1, damage= 0.00
Ep:242 step:1200(244404), a_t=[s=-0.72, t= 0.137942, b= 0.718063], r_t=[r=-0.57, prog=-0.55, pen=-0.02, r_old=-0.57], Reward=  14.88 /  14.88 /  4879.33, epsilon=  0.265, speed= -0.19, gear= 1, damage= 0.00
Ep:242 step:1220(244424), a_t=[s=-0.99, t= 0.127298, b= 0.727536], r_t=[r=-0.13, prog=-0.12, pen=-0.01, r_old=-0.13], Reward=  14.35 /  14.35 /  4879.33, epsilon=  0.265, speed= -0.04, gear= 1, damage= 0.00
Ep:242 step:1240(244444), a_t=[s=-0.78, t= 0.117431, b= 0.707715], r_t=[r= 0.38, prog= 0.46, pen=-0.08, r_old= 0.38], Reward=  14.88 /  14.88 /  4879.33, epsilon=  0.265, speed=  0.16, gear= 1, damage= 0.00
Ep:242 step:1260(244464), a_t=[s=-0.87, t= 0.140485, b= 0.691355], r_t=[r=-0.05, prog=-0.04, pen=-0.00, r_old=-0.05], Reward=  15.59 /  15.59 /  4879.33, epsilon=  0.265, speed= -0.02, gear= 1, damage= 0.00
Ep:242 step:1280(244484), a_t=[s=-0.94, t= 0.147291, b= 0.712805], r_t=[r=-0.37, prog=-0.35, pen=-0.02, r_old=-0.37], Reward=  15.43 /  15.43 /  4879.33, epsilon=  0.265, speed= -0.12, gear= 1, damage= 0.00
Ep:242 step:1300(244504), a_t=[s=-0.93, t= 0.171222, b= 0.718060], r_t=[r= 0.13, prog= 0.16, pen=-0.03, r_old= 0.13], Reward=  14.88 /  14.88 /  4879.33, epsilon=  0.265, speed=  0.06, gear= 1, damage= 0.00
Ep:242 step:1320(244524), a_t=[s=-0.73, t= 0.139863, b= 0.700904], r_t=[r= 0.16, prog= 0.20, pen=-0.04, r_old= 0.16], Reward=  17.57 /  17.57 /  4879.33, epsilon=  0.265, speed=  0.07, gear= 1, damage= 0.00
Ep:242 step:1340(244544), a_t=[s=-0.82, t= 0.101932, b= 0.704058], r_t=[r= 0.05, prog= 0.07, pen=-0.01, r_old= 0.05], Reward=  18.95 /  18.95 /  4879.33, epsilon=  0.265, speed=  0.02, gear= 1, damage= 0.00
Ep:242 step:1360(244564), a_t=[s=-0.61, t= 0.168296, b= 0.714608], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward=  19.05 /  19.05 /  4879.33, epsilon=  0.265, speed= -0.01, gear= 1, damage= 0.00
Ep:242 step:1380(244584), a_t=[s=-1.00, t= 0.097587, b= 0.696486], r_t=[r=-0.14, prog=-0.13, pen=-0.01, r_old=-0.14], Reward=  19.04 /  19.04 /  4879.33, epsilon=  0.265, speed= -0.05, gear= 1, damage= 0.00
Ep:242 step:1400(244604), a_t=[s=-0.85, t= 0.101612, b= 0.708987], r_t=[r=-0.03, prog=-0.02, pen=-0.00, r_old=-0.03], Reward=  19.78 /  19.78 /  4879.33, epsilon=  0.265, speed= -0.01, gear= 1, damage= 0.00
Ep:242 step:1420(244624), a_t=[s=-0.89, t= 0.157599, b= 0.704427], r_t=[r= 0.25, prog= 0.31, pen=-0.07, r_old= 0.25], Reward=  18.57 /  18.57 /  4879.33, epsilon=  0.265, speed=  0.11, gear= 1, damage= 0.00
Ep:242 step:1440(244644), a_t=[s=-0.95, t= 0.138502, b= 0.704843], r_t=[r= 0.06, prog= 0.08, pen=-0.02, r_old= 0.06], Reward=  18.01 /  18.01 /  4879.33, epsilon=  0.265, speed=  0.03, gear= 1, damage= 0.00
Ep:242 step:1460(244664), a_t=[s=-0.57, t= 0.086377, b= 0.720296], r_t=[r=-0.27, prog=-0.26, pen=-0.01, r_old=-0.27], Reward=  15.54 /  15.54 /  4879.33, epsilon=  0.264, speed= -0.09, gear= 1, damage= 0.00
Ep:242 step:1480(244684), a_t=[s=-1.00, t= 0.154596, b= 0.703456], r_t=[r=-0.07, prog=-0.07, pen=-0.00, r_old=-0.07], Reward=  13.96 /  13.96 /  4879.33, epsilon=  0.264, speed= -0.03, gear= 1, damage= 0.00
Ep:242 step:1500(244704), a_t=[s=-0.67, t= 0.104352, b= 0.722294], r_t=[r= 0.13, prog= 0.17, pen=-0.04, r_old= 0.13], Reward=  11.90 /  11.90 /  4879.33, epsilon=  0.264, speed=  0.06, gear= 1, damage= 0.00
Ep:242 step:1520(244724), a_t=[s=-0.74, t= 0.180584, b= 0.706274], r_t=[r=-0.11, prog=-0.10, pen=-0.01, r_old=-0.11], Reward=  10.90 /  10.90 /  4879.33, epsilon=  0.264, speed= -0.04, gear= 1, damage= 0.00
Ep:242 step:1540(244744), a_t=[s=-0.74, t= 0.121414, b= 0.697071], r_t=[r=-0.05, prog=-0.05, pen=-0.00, r_old=-0.05], Reward=  8.87 /  8.87 /  4879.33, epsilon=  0.264, speed= -0.02, gear= 1, damage= 0.00
Ep:242 step:1560(244764), a_t=[s=-1.00, t= 0.091787, b= 0.735500], r_t=[r= 0.21, prog= 0.28, pen=-0.07, r_old= 0.21], Reward=  8.13 /  8.13 /  4879.33, epsilon=  0.264, speed=  0.10, gear= 1, damage= 0.00
Ep:242 step:1580(244784), a_t=[s=-1.00, t= 0.108256, b= 0.717845], r_t=[r= 0.09, prog= 0.12, pen=-0.03, r_old= 0.09], Reward=  6.91 /  6.91 /  4879.33, epsilon=  0.264, speed=  0.04, gear= 1, damage= 0.00
Ep:242 step:1600(244804), a_t=[s=-0.85, t= 0.141500, b= 0.693172], r_t=[r=-0.24, prog=-0.23, pen=-0.01, r_old=-0.24], Reward=  6.04 /  6.04 /  4879.33, epsilon=  0.264, speed= -0.08, gear= 1, damage= 0.00
Ep:242 step:1620(244824), a_t=[s=-1.00, t= 0.130777, b= 0.730590], r_t=[r=-0.29, prog=-0.27, pen=-0.02, r_old=-0.29], Reward=  5.23 /  5.23 /  4879.33, epsilon=  0.264, speed= -0.10, gear= 1, damage= 0.00
Ep:242 step:1640(244844), a_t=[s=-0.86, t= 0.085102, b= 0.710273], r_t=[r=-0.27, prog=-0.26, pen=-0.01, r_old=-0.27], Reward=  2.41 /  2.41 /  4879.33, epsilon=  0.264, speed= -0.09, gear= 1, damage= 0.00
Ep:242 step:1660(244864), a_t=[s=-0.83, t= 0.116502, b= 0.695498], r_t=[r=-0.04, prog=-0.03, pen=-0.00, r_old=-0.04], Reward= -1.61 / -1.61 /  4879.33, epsilon=  0.264, speed= -0.01, gear= 1, damage= 0.00
Ep:242 step:1680(244884), a_t=[s=-1.00, t= 0.136900, b= 0.723901], r_t=[r=-0.04, prog=-0.03, pen=-0.00, r_old=-0.04], Reward= -3.41 / -3.41 /  4879.33, epsilon=  0.264, speed= -0.01, gear= 1, damage= 0.00
Ep:242 step:1700(244904), a_t=[s=-0.84, t= 0.115997, b= 0.692044], r_t=[r=-0.12, prog=-0.12, pen=-0.01, r_old=-0.12], Reward= -3.63 / -3.63 /  4879.33, epsilon=  0.264, speed= -0.04, gear= 1, damage= 0.00
Ep:242 step:1720(244924), a_t=[s=-1.00, t= 0.143233, b= 0.729004], r_t=[r= 0.11, prog= 0.14, pen=-0.04, r_old= 0.11], Reward= -2.41 / -2.41 /  4879.33, epsilon=  0.264, speed=  0.05, gear= 1, damage= 0.00
Ep:242 step:1740(244944), a_t=[s=-0.79, t= 0.161208, b= 0.720704], r_t=[r= 0.00, prog= 0.00, pen=-0.00, r_old= 0.00], Reward= -2.82 / -2.82 /  4879.33, epsilon=  0.264, speed=  0.00, gear= 1, damage= 0.00
Ep:242 step:1760(244964), a_t=[s=-1.00, t= 0.157132, b= 0.707333], r_t=[r= 0.13, prog= 0.18, pen=-0.05, r_old= 0.13], Reward= -3.75 / -3.75 /  4879.33, epsilon=  0.263, speed=  0.07, gear= 1, damage= 0.00
Ep:242 step:1780(244984), a_t=[s=-1.00, t= 0.160810, b= 0.707966], r_t=[r=-0.53, prog=-0.50, pen=-0.03, r_old=-0.53], Reward= -4.58 / -4.58 /  4879.33, epsilon=  0.263, speed= -0.18, gear= 1, damage= 0.00
Ep:242 step:1800(245004), a_t=[s=-0.71, t= 0.144201, b= 0.723539], r_t=[r= 0.24, prog= 0.33, pen=-0.09, r_old= 0.24], Reward= -2.98 / -2.98 /  4879.33, epsilon=  0.263, speed=  0.12, gear= 1, damage= 0.00
Ep:242 step:1820(245024), a_t=[s=-0.80, t= 0.122560, b= 0.719544], r_t=[r= 0.08, prog= 0.11, pen=-0.03, r_old= 0.08], Reward= -4.14 / -4.14 /  4879.33, epsilon=  0.263, speed=  0.04, gear= 1, damage= 0.00
Ep:242 step:1840(245044), a_t=[s=-0.71, t= 0.104055, b= 0.734635], r_t=[r= 0.09, prog= 0.12, pen=-0.03, r_old= 0.09], Reward= -4.32 / -4.32 /  4879.33, epsilon=  0.263, speed=  0.04, gear= 1, damage= 0.00
Ep:242 step:1860(245064), a_t=[s=-0.55, t= 0.159607, b= 0.692067], r_t=[r= 0.15, prog= 0.21, pen=-0.06, r_old= 0.15], Reward= -6.16 / -6.16 /  4879.33, epsilon=  0.263, speed=  0.08, gear= 1, damage= 0.00
Ep:242 step:1880(245084), a_t=[s=-0.67, t= 0.165273, b= 0.721669], r_t=[r= 0.22, prog= 0.30, pen=-0.09, r_old= 0.22], Reward= -5.27 / -5.27 /  4879.33, epsilon=  0.263, speed=  0.11, gear= 1, damage= 0.00
Ep:242 step:1900(245104), a_t=[s=-0.66, t= 0.165548, b= 0.683525], r_t=[r=-0.11, prog=-0.10, pen=-0.01, r_old=-0.11], Reward= -5.16 / -5.16 /  4879.33, epsilon=  0.263, speed= -0.04, gear= 1, damage= 0.00
Ep:242 step:1920(245124), a_t=[s=-0.64, t= 0.116311, b= 0.700202], r_t=[r=-0.14, prog=-0.14, pen=-0.01, r_old=-0.14], Reward= -4.48 / -4.48 /  4879.33, epsilon=  0.263, speed= -0.05, gear= 1, damage= 0.00
Ep:242 step:1940(245144), a_t=[s=-0.49, t= 0.134169, b= 0.702559], r_t=[r=-0.35, prog=-0.33, pen=-0.02, r_old=-0.35], Reward= -6.79 / -6.79 /  4879.33, epsilon=  0.263, speed= -0.13, gear= 1, damage= 0.00
Ep:242 step:1960(245164), a_t=[s=-0.83, t= 0.135506, b= 0.701926], r_t=[r= 0.04, prog= 0.06, pen=-0.02, r_old= 0.04], Reward= -7.63 / -7.63 /  4879.33, epsilon=  0.263, speed=  0.02, gear= 1, damage= 0.00
Ep:242 step:1980(245184), a_t=[s=-1.00, t= 0.186948, b= 0.718102], r_t=[r=-0.06, prog=-0.05, pen=-0.00, r_old=-0.06], Reward= -7.30 / -7.30 /  4879.33, epsilon=  0.263, speed= -0.02, gear= 1, damage= 0.00
=============================================================
 starting episode: 243/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:243 step:0(245204), a_t=[s=-1.00, t= 0.103933, b= 0.699820], r_t=[r=-0.24, prog=-0.24, pen= 0.00, r_old=-0.24], Reward= -0.24 / -0.24 /  4879.33, epsilon=  0.263, speed= -0.08, gear= 1, damage= 0.00
Ep:243 step:20(245224), a_t=[s=-0.69, t= 0.093325, b= 0.682085], r_t=[r= 0.42, prog= 0.42, pen=-0.00, r_old= 0.42], Reward=  0.51 /  0.51 /  4879.33, epsilon=  0.263, speed=  0.14, gear= 1, damage= 0.00
Ep:243 step:40(245244), a_t=[s=-1.00, t= 0.136709, b= 0.710433], r_t=[r= 0.10, prog= 0.10, pen=-0.00, r_old= 0.10], Reward=  1.75 /  1.75 /  4879.33, epsilon=  0.263, speed=  0.03, gear= 1, damage= 0.00
Ep:243 step:60(245264), a_t=[s=-0.67, t= 0.169095, b= 0.698708], r_t=[r= 0.31, prog= 0.31, pen=-0.00, r_old= 0.31], Reward=  5.88 /  5.88 /  4879.33, epsilon=  0.262, speed=  0.10, gear= 1, damage= 0.00
Ep:243 step:80(245284), a_t=[s=-0.73, t= 0.109153, b= 0.721298], r_t=[r= 0.23, prog= 0.23, pen=-0.00, r_old= 0.23], Reward=  10.34 /  10.34 /  4879.33, epsilon=  0.262, speed=  0.08, gear= 1, damage= 0.00
Ep:243 step:100(245304), a_t=[s=-1.00, t= 0.111709, b= 0.711710], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward=  9.33 /  9.33 /  4879.33, epsilon=  0.262, speed= -0.03, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 244/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:244 step:0(245306), a_t=[s=-0.81, t= 0.212601, b= 0.691251], r_t=[r=-0.16, prog=-0.16, pen= 0.00, r_old=-0.16], Reward= -0.16 / -0.16 /  4879.33, epsilon=  0.262, speed= -0.05, gear= 1, damage= 0.00
Ep:244 step:20(245326), a_t=[s=-1.00, t= 0.123527, b= 0.706604], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward= -1.70 / -1.70 /  4879.33, epsilon=  0.262, speed= -0.03, gear= 1, damage= 0.00
Ep:244 step:40(245346), a_t=[s=-0.90, t= 0.123746, b= 0.711756], r_t=[r=-0.03, prog=-0.03, pen= 0.00, r_old=-0.03], Reward= -1.49 / -1.49 /  4879.33, epsilon=  0.262, speed= -0.01, gear= 1, damage= 0.00
Ep:244 step:60(245366), a_t=[s=-0.77, t= 0.093618, b= 0.703016], r_t=[r=-0.44, prog=-0.44, pen= 0.00, r_old=-0.44], Reward= -4.72 / -4.72 /  4879.33, epsilon=  0.262, speed= -0.15, gear= 1, damage= 0.00
Ep:244 step:80(245386), a_t=[s=-0.73, t= 0.127444, b= 0.699105], r_t=[r=-0.28, prog=-0.28, pen= 0.00, r_old=-0.28], Reward= -5.70 / -5.70 /  4879.33, epsilon=  0.262, speed= -0.09, gear= 1, damage= 0.00
Ep:244 step:100(245406), a_t=[s=-1.00, t= 0.059270, b= 0.706004], r_t=[r=-0.30, prog=-0.30, pen= 0.00, r_old=-0.30], Reward= -5.70 / -5.70 /  4879.33, epsilon=  0.262, speed= -0.10, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 245/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:245 step:0(245408), a_t=[s=-1.00, t= 0.143273, b= 0.715247], r_t=[r=-0.27, prog=-0.27, pen= 0.00, r_old=-0.27], Reward= -0.27 / -0.27 /  4879.33, epsilon=  0.262, speed= -0.09, gear= 1, damage= 0.00
Ep:245 step:20(245428), a_t=[s=-0.95, t= 0.118678, b= 0.681431], r_t=[r=-0.03, prog=-0.03, pen=-0.00, r_old=-0.03], Reward= -0.73 / -0.73 /  4879.33, epsilon=  0.262, speed= -0.01, gear= 1, damage= 0.00
Ep:245 step:40(245448), a_t=[s=-0.96, t= 0.164730, b= 0.713635], r_t=[r=-0.15, prog=-0.15, pen=-0.00, r_old=-0.15], Reward= -0.74 / -0.74 /  4879.33, epsilon=  0.262, speed= -0.05, gear= 1, damage= 0.00
Ep:245 step:60(245468), a_t=[s=-0.83, t= 0.138328, b= 0.712643], r_t=[r=-0.21, prog=-0.21, pen=-0.00, r_old=-0.21], Reward= -3.32 / -3.32 /  4879.33, epsilon=  0.262, speed= -0.07, gear= 1, damage= 0.00
Ep:245 step:80(245488), a_t=[s=-0.68, t= 0.165015, b= 0.705638], r_t=[r=-0.21, prog=-0.21, pen=-0.00, r_old=-0.21], Reward= -5.53 / -5.53 /  4879.33, epsilon=  0.262, speed= -0.07, gear= 1, damage= 0.00
Ep:245 step:100(245508), a_t=[s=-1.00, t= 0.111790, b= 0.726939], r_t=[r=-0.33, prog=-0.33, pen=-0.00, r_old=-0.33], Reward= -5.86 / -5.86 /  4879.33, epsilon=  0.262, speed= -0.11, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 246/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:246 step:0(245510), a_t=[s=-0.81, t= 0.122959, b= 0.702872], r_t=[r=-0.33, prog=-0.33, pen= 0.00, r_old=-0.33], Reward= -0.33 / -0.33 /  4879.33, epsilon=  0.262, speed= -0.11, gear= 1, damage= 0.00
Ep:246 step:20(245530), a_t=[s=-0.69, t= 0.133638, b= 0.719889], r_t=[r=-0.00, prog=-0.00, pen= 0.00, r_old=-0.00], Reward= -0.19 / -0.19 /  4879.33, epsilon=  0.262, speed= -0.00, gear= 1, damage= 0.00
Ep:246 step:40(245550), a_t=[s=-0.85, t= 0.121592, b= 0.715618], r_t=[r= 0.02, prog= 0.02, pen=-0.00, r_old= 0.02], Reward=  0.47 /  0.47 /  4879.33, epsilon=  0.261, speed=  0.01, gear= 1, damage= 0.00
Ep:246 step:60(245570), a_t=[s=-0.93, t= 0.150405, b= 0.705454], r_t=[r=-0.37, prog=-0.37, pen=-0.00, r_old=-0.37], Reward= -1.76 / -1.76 /  4879.33, epsilon=  0.261, speed= -0.12, gear= 1, damage= 0.00
Ep:246 step:80(245590), a_t=[s=-0.75, t= 0.136002, b= 0.724287], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward= -2.66 / -2.66 /  4879.33, epsilon=  0.261, speed= -0.00, gear= 1, damage= 0.00
Ep:246 step:100(245610), a_t=[s=-0.72, t= 0.105240, b= 0.711069], r_t=[r=-0.17, prog=-0.17, pen=-0.00, r_old=-0.17], Reward= -1.72 / -1.72 /  4879.33, epsilon=  0.261, speed= -0.06, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 247/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:247 step:0(245612), a_t=[s=-1.00, t= 0.151786, b= 0.715249], r_t=[r=-0.10, prog=-0.10, pen= 0.00, r_old=-0.10], Reward= -0.10 / -0.10 /  4879.33, epsilon=  0.261, speed= -0.03, gear= 1, damage= 0.00
Ep:247 step:20(245632), a_t=[s=-1.00, t= 0.180285, b= 0.697082], r_t=[r=-0.31, prog=-0.31, pen= 0.00, r_old=-0.31], Reward=  0.34 /  0.34 /  4879.33, epsilon=  0.261, speed= -0.10, gear= 1, damage= 0.00
Ep:247 step:40(245652), a_t=[s=-1.00, t= 0.109087, b= 0.734120], r_t=[r= 0.22, prog= 0.22, pen=-0.00, r_old= 0.22], Reward= -1.03 / -1.03 /  4879.33, epsilon=  0.261, speed=  0.07, gear= 1, damage= 0.00
Ep:247 step:60(245672), a_t=[s=-1.00, t= 0.109255, b= 0.703358], r_t=[r= 0.13, prog= 0.13, pen=-0.00, r_old= 0.13], Reward= -0.31 / -0.31 /  4879.33, epsilon=  0.261, speed=  0.04, gear= 1, damage= 0.00
Ep:247 step:80(245692), a_t=[s=-0.83, t= 0.107958, b= 0.715376], r_t=[r= 0.40, prog= 0.40, pen=-0.00, r_old= 0.40], Reward= -3.53 / -3.53 /  4879.33, epsilon=  0.261, speed=  0.13, gear= 1, damage= 0.00
Ep:247 step:100(245712), a_t=[s=-0.84, t= 0.117081, b= 0.703419], r_t=[r= 0.32, prog= 0.32, pen=-0.00, r_old= 0.32], Reward= -2.78 / -2.78 /  4879.33, epsilon=  0.261, speed=  0.11, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 248/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:248 step:0(245714), a_t=[s=-0.66, t= 0.139952, b= 0.699249], r_t=[r= 0.12, prog= 0.12, pen=-0.00, r_old= 0.12], Reward=  0.12 /  0.12 /  4879.33, epsilon=  0.261, speed=  0.04, gear= 1, damage= 0.00
Ep:248 step:20(245734), a_t=[s=-0.56, t= 0.149332, b= 0.705494], r_t=[r= 0.29, prog= 0.29, pen=-0.00, r_old= 0.29], Reward=  1.05 /  1.05 /  4879.33, epsilon=  0.261, speed=  0.10, gear= 1, damage= 0.00
Ep:248 step:40(245754), a_t=[s=-1.00, t= 0.115401, b= 0.710344], r_t=[r= 0.19, prog= 0.19, pen=-0.00, r_old= 0.19], Reward=  0.67 /  0.67 /  4879.33, epsilon=  0.261, speed=  0.06, gear= 1, damage= 0.00
Ep:248 step:60(245774), a_t=[s=-0.80, t= 0.153543, b= 0.705231], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  3.26 /  3.26 /  4879.33, epsilon=  0.261, speed=  0.10, gear= 1, damage= 0.00
Ep:248 step:80(245794), a_t=[s=-0.89, t= 0.124625, b= 0.736423], r_t=[r= 0.32, prog= 0.32, pen=-0.00, r_old= 0.32], Reward=  4.87 /  4.87 /  4879.33, epsilon=  0.261, speed=  0.11, gear= 1, damage= 0.00
Ep:248 step:100(245814), a_t=[s=-0.54, t= 0.098691, b= 0.732832], r_t=[r= 0.27, prog= 0.27, pen=-0.00, r_old= 0.27], Reward=  4.43 /  4.43 /  4879.33, epsilon=  0.261, speed=  0.09, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 249/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:249 step:0(245816), a_t=[s=-0.28, t= 0.154633, b= 0.711710], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  0.04 /  0.04 /  4879.33, epsilon=  0.261, speed=  0.01, gear= 1, damage= 0.00
Ep:249 step:20(245836), a_t=[s=-0.92, t= 0.105607, b= 0.726274], r_t=[r=-0.44, prog=-0.44, pen= 0.00, r_old=-0.44], Reward= -0.04 / -0.04 /  4879.33, epsilon=  0.261, speed= -0.15, gear= 1, damage= 0.00
Ep:249 step:40(245856), a_t=[s=-1.00, t= 0.147303, b= 0.713385], r_t=[r=-0.21, prog=-0.21, pen= 0.00, r_old=-0.21], Reward= -0.51 / -0.51 /  4879.33, epsilon=  0.260, speed= -0.07, gear= 1, damage= 0.00
Ep:249 step:60(245876), a_t=[s=-0.67, t= 0.156232, b= 0.690869], r_t=[r= 0.35, prog= 0.36, pen=-0.00, r_old= 0.35], Reward= -2.73 / -2.73 /  4879.33, epsilon=  0.260, speed=  0.12, gear= 1, damage= 0.00
Ep:249 step:80(245896), a_t=[s=-0.50, t= 0.165682, b= 0.694094], r_t=[r=-0.15, prog=-0.15, pen= 0.00, r_old=-0.15], Reward=  0.85 /  0.85 /  4879.33, epsilon=  0.260, speed= -0.05, gear= 1, damage= 0.00
Ep:249 step:100(245916), a_t=[s=-0.52, t= 0.182229, b= 0.722212], r_t=[r=-0.26, prog=-0.26, pen=-0.00, r_old=-0.26], Reward=  0.74 /  0.74 /  4879.33, epsilon=  0.260, speed= -0.09, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 250/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:250 step:0(245918), a_t=[s=-0.65, t= 0.128683, b= 0.714502], r_t=[r=-0.32, prog=-0.32, pen= 0.00, r_old=-0.32], Reward= -0.32 / -0.32 /  4879.33, epsilon=  0.260, speed= -0.11, gear= 1, damage= 0.00
Ep:250 step:20(245938), a_t=[s=-0.92, t= 0.180380, b= 0.683348], r_t=[r=-0.02, prog=-0.02, pen= 0.00, r_old=-0.02], Reward=  0.60 /  0.60 /  4879.33, epsilon=  0.260, speed= -0.01, gear= 1, damage= 0.00
Ep:250 step:40(245958), a_t=[s=-0.92, t= 0.149451, b= 0.704693], r_t=[r=-0.30, prog=-0.30, pen= 0.00, r_old=-0.30], Reward=  0.57 /  0.57 /  4879.33, epsilon=  0.260, speed= -0.10, gear= 1, damage= 0.00
Ep:250 step:60(245978), a_t=[s=-0.89, t= 0.155254, b= 0.687627], r_t=[r= 0.18, prog= 0.18, pen=-0.00, r_old= 0.18], Reward= -1.53 / -1.53 /  4879.33, epsilon=  0.260, speed=  0.06, gear= 1, damage= 0.00
Ep:250 step:80(245998), a_t=[s=-0.70, t= 0.141742, b= 0.703735], r_t=[r=-0.21, prog=-0.21, pen= 0.00, r_old=-0.21], Reward=  2.07 /  2.07 /  4879.33, epsilon=  0.260, speed= -0.07, gear= 1, damage= 0.00
Ep:250 step:100(246018), a_t=[s=-0.66, t= 0.145146, b= 0.701625], r_t=[r= 0.04, prog= 0.04, pen=-0.00, r_old= 0.04], Reward=  2.56 /  2.56 /  4879.33, epsilon=  0.260, speed=  0.01, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 251/2000
Waiting for server on 3109............
Count Down : 5
Client connected on 3109..............
Ep:251 step:0(246020), a_t=[s=-0.45, t= 0.112046, b= 0.741841], r_t=[r= 0.17, prog= 0.17, pen=-0.00, r_old= 0.17], Reward=  0.17 /  0.17 /  4879.33, epsilon=  0.260, speed=  0.06, gear= 1, damage= 0.00
Ep:251 step:20(246040), a_t=[s=-0.54, t= 0.112905, b= 0.708694], r_t=[r=-0.01, prog=-0.01, pen=-0.00, r_old=-0.01], Reward=  1.97 /  1.97 /  4879.33, epsilon=  0.260, speed= -0.00, gear= 1, damage= 0.00
Ep:251 step:40(246060), a_t=[s=-0.66, t= 0.130839, b= 0.696832], r_t=[r= 0.30, prog= 0.30, pen=-0.00, r_old= 0.30], Reward=  1.06 /  1.06 /  4879.33, epsilon=  0.260, speed=  0.10, gear= 1, damage= 0.00
Ep:251 step:60(246080), a_t=[s=-0.96, t= 0.077571, b= 0.693678], r_t=[r= 0.09, prog= 0.09, pen=-0.00, r_old= 0.09], Reward= -0.76 / -0.76 /  4879.33, epsilon=  0.260, speed=  0.03, gear= 1, damage= 0.00
Ep:251 step:80(246100), a_t=[s=-0.49, t= 0.122882, b= 0.702195], r_t=[r=-0.31, prog=-0.31, pen=-0.00, r_old=-0.31], Reward=  0.12 /  0.12 /  4879.33, epsilon=  0.260, speed= -0.10, gear= 1, damage= 0.00
Ep:251 step:100(246120), a_t=[s=-0.63, t= 0.122387, b= 0.720626], r_t=[r=-0.09, prog=-0.09, pen= 0.00, r_old=-0.09], Reward=  0.57 /  0.57 /  4879.33, epsilon=  0.260, speed= -0.03, gear= 1, damage= 0.00
META = 1 ... Minimal Progress!
=============================================================
 starting episode: 252/2000
### TORCS is RELAUNCHED ###
Client connected on 3109..............
Ep:252 step:0(246122), a_t=[s=-0.94, t= 0.128640, b= 0.707861], r_t=[r= 0.24, prog= 0.24, pen=-0.00, r_old= 0.24], Reward=  0.24 /  0.24 /  4879.33, epsilon=  0.260, speed=  0.08, gear= 1, damage= 0.00
Ep:252 step:20(246142), a_t=[s=-0.54, t= 0.131710, b= 0.729398], r_t=[r=-0.11, prog=-0.11, pen= 0.00, r_old=-0.11], Reward=  0.72 /  0.72 /  4879.33, epsilon=  0.260, speed= -0.04, gear= 1, damage= 0.00
